order_line_key,order_key,customer_key,product_key,order_date_key,quantity,unit_price,gross_line_revenue,discount_amount,net_line_revenue,unit_cost
32737,25365,7426,164,20251005,1,48.98,48.98,0.0,48.98,17.71
32738,25366,7427,156,20250910,1,41.93,41.93,0.0,41.93,11.04
32739,25367,7428,160,20251001,2,25.56,51.12,0.0,51.12,6.24
32740,25368,7428,32,20251210,2,96.43,192.86,19.29,173.57,34.42
32741,25368,7428,19,20251210,1,37.92,37.92,3.79,34.13,13.54
32742,25369,7429,1,20250713,1,49.94,49.94,9.99,39.95,16.34
32743,25370,7430,5,20250731,1,43.77,43.77,0.0,43.77,16.92
32744,25371,7430,23,20251027,1,54.54,54.54,0.0,54.54,22.18
32745,25372,7431,120,20250528,1,82.34,82.34,0.0,82.34,46.16
32746,25373,7432,48,20250114,1,113.13,113.13,50.91,62.22,31.06
32747,25374,7432,134,20250225,1,178.1,178.1,0.0,178.1,52.35
32748,25375,7432,141,20250409,1,61.29,61.29,0.0,61.29,13.88
32749,25375,7432,136,20250409,1,91.23,91.23,0.0,91.23,31.0
32750,25376,7432,151,20250618,1,52.3,52.3,0.0,52.3,11.07
32751,25377,7432,172,20250718,1,42.87,42.87,8.57,34.3,9.6
32752,25378,7432,6,20250818,1,79.57,79.57,15.91,63.66,24.41
32753,25378,7432,58,20250818,1,32.98,32.98,6.6,26.38,10.12
32754,25379,7432,158,20250915,1,41.6,41.6,0.0,41.6,9.45
32755,25379,7432,55,20250915,1,45.99,45.99,0.0,45.99,13.92
32756,25380,7432,155,20251021,1,54.75,54.75,0.0,54.75,12.29
32757,25381,7432,180,20251101,1,78.76,78.76,0.0,78.76,17.55
32758,25382,7432,174,20251118,1,50.58,50.58,5.06,45.52,11.2
32759,25382,7432,153,20251118,1,85.49,85.49,8.55,76.94,18.93
32760,25383,7432,159,20251225,1,22.16,22.16,0.0,22.16,5.05
32761,25384,7433,159,20250911,1,23.54,23.54,0.0,23.54,5.05
32762,25385,7435,5,20250919,1,31.92,31.92,0.0,31.92,16.92
32763,25386,7436,172,20250618,1,35.81,35.81,0.0,35.81,9.6
32764,25387,7436,76,20250812,2,45.65,91.3,18.26,73.04,14.33
32765,25387,7436,178,20250812,1,49.26,49.26,9.85,39.41,11.59
32766,25387,7436,148,20250812,1,22.91,22.91,4.58,18.33,5.39
32767,25388,7436,175,20251012,1,65.66,65.66,0.0,65.66,15.94
32768,25389,7436,48,20251219,1,97.51,97.51,9.75,87.76,31.06
32769,25390,7437,151,20250828,1,36.11,36.11,0.0,36.11,11.07
32770,25391,7438,120,20250817,1,96.15,96.15,19.23,76.92,46.16
32771,25392,7439,159,20250622,1,26.64,26.64,0.0,26.64,5.05
32772,25392,7439,87,20250622,1,302.18,302.18,0.0,302.18,66.82
32773,25393,7440,143,20250225,1,49.62,49.62,0.0,49.62,10.63
32774,25394,7441,159,20251104,1,21.57,21.57,0.0,21.57,5.05
32775,25394,7441,42,20251104,1,80.59,80.59,0.0,80.59,25.15
32776,25395,7442,166,20250309,1,47.77,47.77,0.0,47.77,12.76
32777,25395,7442,148,20250309,1,20.19,20.19,0.0,20.19,5.39
32778,25396,7443,49,20251029,1,97.05,97.05,0.0,97.05,34.35
32779,25397,7444,21,20250402,1,58.13,58.13,0.0,58.13,23.72
32780,25398,7445,12,20251024,1,54.77,54.77,0.0,54.77,28.21
32781,25398,7445,170,20251024,1,29.39,29.39,0.0,29.39,11.35
32782,25399,7446,155,20250408,1,42.96,42.96,0.0,42.96,12.29
32783,25400,7447,56,20250711,1,52.49,52.49,10.5,41.99,17.16
32784,25400,7447,9,20250711,1,59.92,59.92,11.98,47.94,19.59
32785,25401,7447,159,20250909,1,21.32,21.32,0.0,21.32,5.05
32786,25402,7447,148,20251114,1,23.25,23.25,0.0,23.25,5.39
32787,25403,7448,98,20250226,1,184.93,184.93,0.0,184.93,49.65
32788,25404,7448,142,20250327,1,38.25,38.25,0.0,38.25,8.1
32789,25405,7448,45,20250428,1,126.87,126.87,0.0,126.87,32.7
32790,25406,7448,7,20250529,2,62.41,124.82,0.0,124.82,15.79
32791,25407,7448,48,20250624,1,117.63,117.63,0.0,117.63,31.06
32792,25408,7448,102,20250727,1,178.27,178.27,0.0,178.27,43.59
32793,25408,7448,42,20250727,1,90.0,90.0,0.0,90.0,25.15
32794,25409,7448,5,20250821,1,66.6,66.6,13.32,53.28,16.92
32795,25409,7448,67,20250821,1,80.2,80.2,16.04,64.16,20.38
32796,25410,7448,170,20251002,2,50.57,101.14,0.0,101.14,11.35
32797,25411,7448,149,20251029,1,57.22,57.22,0.0,57.22,11.09
32798,25412,7449,121,20251118,1,170.15,170.15,17.02,153.13,74.52
32799,25413,7451,152,20251226,1,45.64,45.64,0.0,45.64,9.34
32800,25413,7451,115,20251226,1,212.5,212.5,0.0,212.5,65.2
32801,25414,7452,142,20250409,1,27.84,27.84,0.0,27.84,8.1
32802,25415,7452,180,20251101,1,57.62,57.62,0.0,57.62,17.55
32803,25416,7453,118,20250207,1,63.68,63.68,0.0,63.68,40.17
32804,25417,7453,58,20250709,1,19.38,19.38,3.88,15.5,10.12
32805,25418,7453,24,20250814,1,59.21,59.21,11.84,47.37,31.05
32806,25419,7453,152,20251223,1,24.74,24.74,2.47,22.27,9.34
32807,25419,7453,23,20251223,2,44.09,88.18,8.82,79.36,22.18
32808,25420,7454,72,20250921,1,52.65,52.65,0.0,52.65,23.1
32809,25421,7455,58,20251118,1,31.89,31.89,3.19,28.7,10.12
32810,25422,7456,139,20250915,1,105.49,105.49,0.0,105.49,47.54
32811,25423,7456,132,20251127,1,63.52,63.52,6.35,57.17,29.46
32812,25423,7456,154,20251127,1,54.41,54.41,5.44,48.97,16.82
32813,25424,7457,176,20250311,2,50.19,100.38,0.0,100.38,19.21
32814,25424,7457,80,20250311,1,53.93,53.93,0.0,53.93,27.52
32815,25424,7457,177,20250311,1,45.3,45.3,0.0,45.3,17.34
32816,25425,7457,143,20250705,1,25.3,25.3,5.06,20.24,10.63
32817,25426,7457,171,20250714,2,29.4,58.8,11.76,47.04,12.12
32818,25427,7458,156,20251008,1,43.29,43.29,0.0,43.29,11.04
32819,25428,7458,169,20251213,1,58.09,58.09,5.81,52.28,15.08
32820,25429,7459,56,20250401,1,40.54,40.54,0.0,40.54,17.16
32821,25430,7460,115,20250124,1,137.72,137.72,0.0,137.72,65.2
32822,25431,7461,18,20250728,1,90.1,90.1,0.0,90.1,39.01
32823,25431,7461,116,20250728,1,123.71,123.71,0.0,123.71,60.26
32824,25432,7461,148,20251011,1,18.98,18.98,0.0,18.98,5.39
32825,25433,7461,146,20251206,1,58.16,58.16,5.82,52.34,16.56
32826,25434,7462,114,20250206,1,163.23,163.23,0.0,163.23,71.41
32827,25435,7462,160,20250412,1,18.89,18.89,0.0,18.89,6.24
32828,25436,7462,132,20250708,1,68.1,68.1,13.62,54.48,29.46
32829,25436,7462,111,20250708,1,92.73,92.73,18.55,74.18,40.11
32830,25437,7462,101,20251001,1,214.19,214.19,0.0,214.19,75.59
32831,25437,7462,58,20251001,1,25.09,25.09,0.0,25.09,10.12
32832,25438,7463,66,20250108,1,99.75,99.75,44.89,54.86,39.65
32833,25439,7463,43,20250301,2,88.74,177.48,0.0,177.48,36.84
32834,25440,7463,159,20250628,1,15.21,15.21,0.0,15.21,5.05
32835,25441,7463,45,20251212,1,88.53,88.53,8.85,79.68,32.7
32836,25442,7464,162,20250329,1,42.24,42.24,0.0,42.24,12.28
32837,25443,7465,163,20250623,1,25.59,25.59,0.0,25.59,7.55
32838,25444,7466,66,20251205,1,143.09,143.09,14.31,128.78,39.65
32839,25445,7467,44,20251204,1,53.96,53.96,5.4,48.56,19.21
32840,25446,7468,45,20250727,1,79.77,79.77,0.0,79.77,32.7
32841,25447,7469,77,20250818,1,49.99,49.99,10.0,39.99,20.23
32842,25447,7469,176,20250818,1,63.29,63.29,12.66,50.63,19.21
32843,25448,7470,145,20250721,1,56.4,56.4,11.28,45.12,14.81
32844,25449,7470,171,20251108,1,49.67,49.67,0.0,49.67,12.12
32845,25450,7470,147,20251218,1,29.96,29.96,3.0,26.96,7.87
32846,25450,7470,70,20251218,1,45.88,45.88,4.58,41.3,16.07
32847,25451,7471,51,20250731,1,55.64,55.64,0.0,55.64,31.12
32848,25452,7472,160,20251018,1,16.7,16.7,0.0,16.7,6.24
32849,25453,7473,162,20250124,1,40.97,40.97,0.0,40.97,12.28
32850,25454,7473,88,20250730,1,248.38,248.38,0.0,248.38,85.7
32851,25454,7473,160,20250730,1,21.1,21.1,0.0,21.1,6.24
32852,25454,7473,160,20250730,1,21.1,21.1,0.0,21.1,6.24
32853,25455,7474,44,20250317,1,48.3,48.3,0.0,48.3,19.21
32854,25456,7475,161,20250517,1,70.08,70.08,0.0,70.08,17.54
32855,25457,7475,11,20250916,1,112.46,112.46,0.0,112.46,35.86
32856,25457,7475,35,20250916,1,57.09,57.09,0.0,57.09,18.21
32857,25458,7475,21,20251106,1,71.54,71.54,0.0,71.54,23.72
32858,25459,7475,31,20251124,1,102.42,102.42,10.24,92.18,32.85
32859,25460,7475,41,20251226,1,82.82,82.82,0.0,82.82,26.16
32860,25461,7476,23,20250209,1,74.78,74.78,0.0,74.78,22.18
32861,25461,7476,144,20250209,1,35.83,35.83,0.0,35.83,7.97
32862,25462,7476,6,20250313,1,93.85,93.85,0.0,93.85,24.41
32863,25463,7476,22,20250411,1,164.99,164.99,0.0,164.99,46.3
32864,25464,7476,170,20250508,1,60.16,60.16,0.0,60.16,11.35
32865,25464,7476,75,20250508,1,81.55,81.55,0.0,81.55,20.52
32866,25465,7476,35,20250605,1,69.81,69.81,0.0,69.81,18.21
32867,25466,7476,122,20250706,1,116.12,116.12,23.22,92.9,40.03
32868,25466,7476,173,20250706,1,66.96,66.96,13.4,53.56,15.39
32869,25467,7476,29,20250818,1,140.34,140.34,28.07,112.27,36.59
32870,25467,7476,8,20250818,1,130.26,130.26,26.05,104.21,33.96
32871,25468,7476,131,20250913,1,119.55,119.55,0.0,119.55,36.69
32872,25469,7476,156,20251024,1,49.06,49.06,0.0,49.06,11.04
32873,25470,7478,174,20250301,2,46.78,93.56,0.0,93.56,11.2
32874,25471,7478,180,20250429,1,68.07,68.07,0.0,68.07,17.55
32875,25471,7478,33,20250429,1,87.64,87.64,0.0,87.64,30.12
32876,25471,7478,175,20250429,1,61.85,61.85,0.0,61.85,15.94
32877,25472,7478,12,20250621,1,85.84,85.84,0.0,85.84,28.21
32878,25472,7478,38,20250621,1,84.31,84.31,0.0,84.31,27.71
32879,25473,7478,176,20250809,1,71.13,71.13,14.23,56.9,19.21
32880,25474,7478,26,20250929,1,134.83,134.83,0.0,134.83,43.51
32881,25474,7478,30,20250929,1,86.19,86.19,0.0,86.19,27.82
32882,25474,7478,99,20250929,1,271.49,271.49,0.0,271.49,76.66
32883,25475,7478,124,20251113,1,83.82,83.82,0.0,83.82,32.03
32884,25476,7479,113,20250420,1,139.2,139.2,0.0,139.2,62.72
32885,25476,7479,178,20250420,1,38.6,38.6,0.0,38.6,11.59
32886,25477,7479,178,20250723,1,37.99,37.99,7.6,30.39,11.59
32887,25478,7480,145,20250411,1,45.56,45.56,0.0,45.56,14.81
32888,25479,7481,163,20250404,1,21.15,21.15,0.0,21.15,7.55
32889,25480,7481,158,20251013,1,25.87,25.87,0.0,25.87,9.45
32890,25481,7482,19,20250919,1,45.04,45.04,0.0,45.04,13.54
32891,25482,7482,135,20251027,1,227.23,227.23,0.0,227.23,77.82
32892,25483,7482,160,20251206,1,27.38,27.38,2.74,24.64,6.24
32893,25484,7483,44,20250208,1,45.21,45.21,0.0,45.21,19.21
32894,25485,7484,144,20251212,1,25.33,25.33,2.53,22.8,7.97
32895,25485,7484,162,20251212,1,39.01,39.01,3.9,35.11,12.28
32896,25486,7485,177,20251003,1,55.68,55.68,0.0,55.68,17.34
32897,25487,7486,25,20250927,1,26.96,26.96,0.0,26.96,11.92
32898,25487,7486,145,20250927,1,44.68,44.68,0.0,44.68,14.81
32899,25487,7486,136,20250927,1,62.35,62.35,0.0,62.35,31.0
32900,25488,7487,163,20250415,1,27.7,27.7,0.0,27.7,7.55
32901,25489,7488,148,20250824,1,21.28,21.28,0.0,21.28,5.39
32902,25490,7489,141,20250913,1,54.79,54.79,0.0,54.79,13.88
32903,25491,7489,157,20251023,1,41.16,41.16,0.0,41.16,10.63
32904,25492,7490,36,20251117,1,50.52,50.52,5.05,45.47,28.39
32905,25493,7491,158,20250627,1,31.72,31.72,0.0,31.72,9.45
32906,25493,7491,144,20250627,1,26.77,26.77,0.0,26.77,7.97
32907,25494,7492,156,20250223,1,49.61,49.61,0.0,49.61,11.04
32908,25495,7492,54,20250322,2,115.24,230.48,0.0,230.48,32.71
32909,25495,7492,41,20250322,1,92.16,92.16,0.0,92.16,26.16
32910,25496,7492,55,20250718,1,50.36,50.36,10.07,40.29,13.92
32911,25497,7492,20,20250827,1,168.49,168.49,0.0,168.49,42.88
32912,25498,7492,159,20251001,1,25.28,25.28,0.0,25.28,5.05
32913,25499,7492,78,20251118,1,94.77,94.77,9.48,85.29,24.62
32914,25500,7492,24,20251214,1,115.87,115.87,11.59,104.28,31.05
32915,25501,7492,158,20251217,1,41.8,41.8,4.18,37.62,9.45
32916,25502,7492,61,20251218,1,59.14,59.14,5.91,53.23,15.04
32917,25502,7492,153,20251218,2,99.28,198.56,19.86,178.7,18.93
32918,25503,7493,159,20250702,1,17.45,17.45,0.0,17.45,5.05
32919,25504,7494,156,20250822,1,39.22,39.22,0.0,39.22,11.04
32920,25504,7494,171,20250822,1,43.08,43.08,0.0,43.08,12.12
32921,25505,7495,159,20250816,1,16.39,16.39,3.28,13.11,5.05
32922,25506,7496,162,20250115,1,39.41,39.41,17.73,21.68,12.28
32923,25507,7497,147,20250830,1,26.11,26.11,0.0,26.11,7.87
32924,25508,7498,174,20251117,2,26.24,52.48,5.25,47.23,11.2
32925,25509,7499,6,20250811,1,47.68,47.68,9.54,38.14,24.41
32926,25510,7499,29,20250927,1,70.35,70.35,0.0,70.35,36.59
32927,25511,7500,166,20250918,1,35.7,35.7,0.0,35.7,12.76
32928,25512,7501,171,20250327,1,36.31,36.31,0.0,36.31,12.12
32929,25512,7501,102,20250327,1,111.9,111.9,0.0,111.9,43.59
32930,25513,7502,1,20250314,1,44.69,44.69,0.0,44.69,16.34
32931,25513,7502,174,20250314,1,40.85,40.85,0.0,40.85,11.2
32932,25514,7503,177,20250806,1,56.82,56.82,11.36,45.46,17.34
32933,25514,7503,174,20250806,1,36.7,36.7,7.34,29.36,11.2
32934,25515,7504,45,20250323,1,63.37,63.37,0.0,63.37,32.7
32935,25515,7504,67,20250323,1,39.49,39.49,0.0,39.49,20.38
32936,25516,7504,29,20250720,1,75.17,75.17,15.03,60.14,36.59
32937,25517,7504,136,20251207,1,48.69,48.69,4.87,43.82,31.0
32938,25518,7505,79,20250901,1,62.65,62.65,0.0,62.65,32.97
32939,25518,7505,158,20250901,1,23.93,23.93,0.0,23.93,9.45
32940,25518,7505,172,20250901,1,24.31,24.31,0.0,24.31,9.6
32941,25519,7506,44,20250714,1,47.96,47.96,9.59,38.37,19.21
32942,25520,7507,4,20250719,1,55.4,55.4,11.08,44.32,21.44
32943,25520,7507,29,20250719,1,94.56,94.56,18.91,75.65,36.59
32944,25521,7508,67,20250107,1,77.94,77.94,35.07,42.87,20.38
32945,25522,7508,177,20250208,1,86.79,86.79,0.0,86.79,17.34
32946,25523,7508,69,20250311,1,117.28,117.28,0.0,117.28,33.1
32947,25524,7508,5,20250416,1,67.24,67.24,0.0,67.24,16.92
32948,25525,7508,162,20250619,1,55.59,55.59,0.0,55.59,12.28
32949,25525,7508,40,20250619,1,119.54,119.54,0.0,119.54,35.2
32950,25526,7508,38,20250813,1,102.81,102.81,20.56,82.25,27.71
32951,25527,7508,57,20251023,1,73.5,73.5,0.0,73.5,18.54
32952,25528,7508,129,20251118,1,204.14,204.14,20.41,183.73,66.88
32953,25528,7508,149,20251118,1,50.76,50.76,5.08,45.68,11.09
32954,25529,7508,25,20251210,1,43.37,43.37,4.34,39.03,11.92
32955,25530,7508,162,20251217,1,63.17,63.17,6.32,56.85,12.28
32956,25531,7508,148,20251223,1,24.82,24.82,2.48,22.34,5.39
32957,25532,7511,61,20250313,1,38.18,38.18,0.0,38.18,15.04
32958,25533,7512,142,20250908,1,19.86,19.86,0.0,19.86,8.1
32959,25534,7512,149,20251117,1,27.46,27.46,2.75,24.71,11.09
32960,25534,7512,56,20251117,1,31.87,31.87,3.18,28.69,17.16
32961,25535,7513,165,20250407,1,37.29,37.29,0.0,37.29,13.63
32962,25536,7514,68,20251110,1,59.86,59.86,0.0,59.86,21.16
32963,25537,7515,87,20250627,1,199.71,199.71,0.0,199.71,66.82
32964,25538,7516,8,20250409,1,84.95,84.95,0.0,84.95,33.96
32965,25538,7516,19,20250409,1,33.86,33.86,0.0,33.86,13.54
32966,25539,7518,143,20250510,1,36.78,36.78,0.0,36.78,10.63
32967,25539,7518,146,20250510,1,57.3,57.3,0.0,57.3,16.56
32968,25539,7518,35,20250510,1,47.25,47.25,0.0,47.25,18.21
32969,25540,7519,157,20250727,1,45.23,45.23,0.0,45.23,10.63
32970,25540,7519,18,20250727,1,124.56,124.56,0.0,124.56,39.01
32971,25541,7520,141,20250930,1,51.94,51.94,0.0,51.94,13.88
32972,25542,7520,165,20251128,1,56.58,56.58,16.97,39.61,13.63
32973,25543,7521,56,20250603,1,30.14,30.14,0.0,30.14,17.16
32974,25543,7521,38,20250603,1,48.67,48.67,0.0,48.67,27.71
32975,25544,7521,178,20250724,1,29.69,29.69,5.94,23.75,11.59
32976,25544,7521,1,20250724,1,31.37,31.37,6.27,25.1,16.34
32977,25544,7521,157,20250724,1,27.21,27.21,5.44,21.77,10.63
32978,25545,7521,62,20250808,1,79.04,79.04,15.81,63.23,40.56
32979,25546,7522,178,20250420,1,29.28,29.28,0.0,29.28,11.59
32980,25547,7523,159,20251004,1,16.86,16.86,0.0,16.86,5.05
32981,25547,7523,150,20251004,2,35.19,70.38,0.0,70.38,10.54
32982,25548,7524,152,20250630,1,22.09,22.09,0.0,22.09,9.34
32983,25549,7524,176,20250828,1,52.46,52.46,0.0,52.46,19.21
32984,25550,7526,73,20250902,1,52.59,52.59,0.0,52.59,24.82
32985,25550,7526,143,20250902,1,30.02,30.02,0.0,30.02,10.63
32986,25551,7526,57,20251117,1,36.72,36.72,3.67,33.05,18.54
32987,25552,7527,115,20250725,1,109.8,109.8,21.96,87.84,65.2
32988,25552,7527,1,20250725,1,30.95,30.95,6.19,24.76,16.34
32989,25553,7528,164,20250621,1,48.34,48.34,0.0,48.34,17.71
32990,25553,7528,116,20250621,2,109.63,219.26,0.0,219.26,60.26
32991,25554,7530,42,20250928,1,52.67,52.67,0.0,52.67,25.15
32992,25555,7531,82,20250517,1,110.74,110.74,0.0,110.74,47.78
32993,25556,7531,129,20251202,1,123.93,123.93,12.39,111.54,66.88
32994,25557,7532,3,20250901,1,94.87,94.87,0.0,94.87,31.85
32995,25558,7533,4,20250110,1,63.02,63.02,28.36,34.66,21.44
32996,25559,7534,43,20250413,1,94.19,94.19,0.0,94.19,36.84
32997,25560,7535,20,20250713,1,88.13,88.13,17.63,70.5,42.88
32998,25561,7536,158,20251103,1,39.58,39.58,0.0,39.58,9.45
32999,25562,7537,10,20251215,1,48.56,48.56,4.86,43.7,21.43
33000,25562,7537,107,20251215,1,196.88,196.88,19.68,177.2,76.02
33001,25563,7538,166,20250629,1,44.29,44.29,0.0,44.29,12.76
33002,25564,7540,134,20250501,2,127.88,255.76,0.0,255.76,52.35
33003,25564,7540,124,20250501,1,78.24,78.24,0.0,78.24,32.03
33004,25565,7541,144,20250902,1,24.69,24.69,0.0,24.69,7.97
33005,25566,7542,9,20250414,1,58.32,58.32,0.0,58.32,19.59
33006,25567,7543,133,20250818,1,200.49,200.49,40.1,160.39,61.44
33007,25568,7543,2,20250916,1,45.3,45.3,0.0,45.3,12.3
33008,25568,7543,174,20250916,1,55.01,55.01,0.0,55.01,11.2
33009,25568,7543,150,20250916,1,51.77,51.77,0.0,51.77,10.54
33010,25569,7543,163,20251028,2,38.75,77.5,0.0,77.5,7.55
33011,25570,7543,76,20251122,1,47.57,47.57,4.76,42.81,14.33
33012,25571,7544,36,20250926,1,94.46,94.46,0.0,94.46,28.39
33013,25572,7544,146,20251102,1,88.01,88.01,0.0,88.01,16.56
33014,25572,7544,152,20251102,1,49.62,49.62,0.0,49.62,9.34
33015,25573,7545,160,20251126,2,26.8,53.6,5.36,48.24,6.24
33016,25574,7546,153,20250801,1,70.09,70.09,14.02,56.07,18.93
33017,25574,7546,148,20250801,1,19.97,19.97,3.99,15.98,5.39
33018,25574,7546,166,20250801,1,47.25,47.25,9.45,37.8,12.76
33019,25575,7546,163,20251006,1,28.56,28.56,0.0,28.56,7.55
33020,25576,7547,106,20250821,1,196.31,196.31,39.26,157.05,87.31
33021,25576,7547,160,20250821,1,16.37,16.37,3.28,13.09,6.24
33022,25577,7548,162,20250713,1,30.14,30.14,6.03,24.11,12.28
33023,25577,7548,17,20250713,1,47.68,47.68,9.53,38.15,25.9
33024,25578,7549,25,20250105,1,32.37,32.37,14.57,17.8,11.92
33025,25579,7550,142,20250516,1,29.07,29.07,0.0,29.07,8.1
33026,25580,7551,49,20250922,1,72.52,72.52,0.0,72.52,34.35
33027,25581,7552,162,20251118,1,42.69,42.69,4.27,38.42,12.28
33028,25582,7553,70,20251111,1,38.27,38.27,0.0,38.27,16.07
33029,25582,7553,179,20251111,1,60.23,60.23,0.0,60.23,18.97
33030,25583,7554,122,20250610,1,89.22,89.22,0.0,89.22,40.03
33031,25584,7555,67,20251117,2,55.05,110.1,11.01,99.09,20.38
33032,25585,7556,149,20251211,1,36.35,36.35,3.64,32.71,11.09
33033,25585,7556,168,20251211,1,55.68,55.68,5.57,50.11,16.98
33034,25585,7556,2,20251211,1,30.24,30.24,3.02,27.22,12.3
33035,25586,7557,38,20251019,1,74.89,74.89,0.0,74.89,27.71
33036,25587,7558,118,20250817,1,123.45,123.45,24.69,98.76,40.17
33037,25587,7558,58,20250817,1,34.99,34.99,7.0,27.99,10.12
33038,25588,7558,158,20251007,1,49.25,49.25,0.0,49.25,9.45
33039,25588,7558,170,20251007,1,59.18,59.18,0.0,59.18,11.35
33040,25589,7558,141,20251224,1,60.2,60.2,6.02,54.18,13.88
33041,25590,7559,137,20250706,1,131.63,131.63,26.33,105.3,70.8
33042,25591,7560,178,20250528,1,35.19,35.19,0.0,35.19,11.59
33043,25592,7561,165,20250616,1,50.85,50.85,0.0,50.85,13.63
33044,25592,7561,172,20250616,1,35.8,35.8,0.0,35.8,9.6
33045,25593,7562,160,20251209,2,15.89,31.78,3.18,28.6,6.24
33046,25594,7564,178,20250604,1,37.95,37.95,0.0,37.95,11.59
33047,25595,7565,174,20250831,1,36.45,36.45,0.0,36.45,11.2
33048,25596,7566,56,20250325,1,30.68,30.68,0.0,30.68,17.16
33049,25597,7566,33,20250722,1,63.57,63.57,12.71,50.86,30.12
33050,25598,7566,158,20250921,1,24.34,24.34,0.0,24.34,9.45
33051,25598,7566,4,20250921,1,41.43,41.43,0.0,41.43,21.44
33052,25599,7566,152,20251212,1,22.93,22.93,2.29,20.64,9.34
33053,25600,7568,1,20250606,1,38.75,38.75,0.0,38.75,16.34
33054,25601,7569,147,20250624,1,30.95,30.95,0.0,30.95,7.87
33055,25602,7571,175,20250805,2,62.22,124.44,24.89,99.55,15.94
33056,25603,7571,163,20250920,1,32.27,32.27,0.0,32.27,7.55
33057,25604,7571,152,20251128,1,35.11,35.11,10.53,24.58,9.34
33058,25605,7572,122,20250825,1,77.95,77.95,0.0,77.95,40.03
33059,25605,7572,2,20250825,1,26.94,26.94,0.0,26.94,12.3
33060,25606,7573,159,20250413,1,12.01,12.01,0.0,12.01,5.05
33061,25607,7574,89,20250601,1,231.79,231.79,0.0,231.79,80.95
33062,25608,7575,173,20250602,1,57.13,57.13,0.0,57.13,15.39
33063,25609,7576,158,20250901,1,36.03,36.03,0.0,36.03,9.45
33064,25609,7576,58,20250901,2,28.95,57.9,0.0,57.9,10.12
33065,25610,7577,66,20250224,1,103.95,103.95,0.0,103.95,39.65
33066,25611,7578,154,20250904,1,43.65,43.65,0.0,43.65,16.82
33067,25612,7579,115,20250502,1,125.29,125.29,0.0,125.29,65.2
33068,25613,7580,76,20251101,1,30.02,30.02,0.0,30.02,14.33
33069,25614,7581,156,20250423,1,45.24,45.24,0.0,45.24,11.04
33070,25614,7581,4,20250423,1,65.9,65.9,0.0,65.9,21.44
33071,25614,7581,174,20250423,1,45.91,45.91,0.0,45.91,11.2
33072,25615,7581,35,20250615,1,58.0,58.0,0.0,58.0,18.21
33073,25616,7581,157,20250805,1,45.58,45.58,9.12,36.46,10.63
33074,25616,7581,4,20250805,1,68.97,68.97,13.79,55.18,21.44
33075,25617,7581,2,20251005,1,38.88,38.88,0.0,38.88,12.3
33076,25618,7582,75,20250305,1,49.23,49.23,0.0,49.23,20.52
33077,25618,7582,160,20250305,1,19.97,19.97,0.0,19.97,6.24
33078,25618,7582,173,20250305,1,49.24,49.24,0.0,49.24,15.39
33079,25619,7583,54,20250206,1,87.71,87.71,0.0,87.71,32.71
33080,25620,7584,35,20250504,1,54.55,54.55,0.0,54.55,18.21
33081,25620,7584,162,20250504,1,49.04,49.04,0.0,49.04,12.28
33082,25620,7584,150,20250504,1,42.1,42.1,0.0,42.1,10.54
33083,25621,7584,25,20250704,1,37.98,37.98,0.0,37.98,11.92
33084,25621,7584,152,20250704,2,39.68,79.36,0.0,79.36,9.34
33085,25622,7584,148,20250906,1,21.75,21.75,0.0,21.75,5.39
33086,25623,7584,19,20251102,1,37.59,37.59,0.0,37.59,13.54
33087,25624,7585,61,20250517,1,29.1,29.1,0.0,29.1,15.04
33088,25625,7585,5,20250818,1,35.37,35.37,7.07,28.3,16.92
33089,25626,7586,157,20250617,1,36.47,36.47,0.0,36.47,10.63
33090,25626,7586,166,20250617,1,43.8,43.8,0.0,43.8,12.76
33091,25627,7587,146,20250123,1,39.02,39.02,0.0,39.02,16.56
33092,25628,7587,166,20250329,1,32.01,32.01,0.0,32.01,12.76
33093,25628,7587,69,20250329,1,62.27,62.27,0.0,62.27,33.1
33094,25629,7587,6,20250428,1,48.58,48.58,0.0,48.58,24.41
33095,25630,7588,146,20250629,1,53.06,53.06,0.0,53.06,16.56
33096,25630,7588,158,20250629,1,30.27,30.27,0.0,30.27,9.45
33097,25630,7588,179,20250629,1,60.79,60.79,0.0,60.79,18.97
33098,25631,7589,143,20250829,1,43.0,43.0,0.0,43.0,10.63
33099,25631,7589,145,20250829,1,59.92,59.92,0.0,59.92,14.81
33100,25632,7591,33,20251102,2,114.07,228.14,0.0,228.14,30.12
33101,25633,7591,115,20251207,1,212.9,212.9,21.29,191.61,65.2
33102,25634,7592,27,20250325,1,87.0,87.0,0.0,87.0,39.38
33103,25634,7592,40,20250325,1,77.76,77.76,0.0,77.76,35.2
33104,25634,7592,70,20250325,1,35.5,35.5,0.0,35.5,16.07
33105,25635,7593,19,20250828,1,34.53,34.53,0.0,34.53,13.54
33106,25635,7593,172,20250828,1,32.64,32.64,0.0,32.64,9.6
33107,25635,7593,159,20250828,1,17.17,17.17,0.0,17.17,5.05
33108,25636,7594,165,20250613,1,36.23,36.23,0.0,36.23,13.63
33109,25637,7594,1,20250914,1,28.6,28.6,0.0,28.6,16.34
33110,25637,7594,73,20250914,1,43.46,43.46,0.0,43.46,24.82
33111,25638,7595,42,20250905,1,44.37,44.37,0.0,44.37,25.15
33112,25639,7596,173,20250902,1,49.71,49.71,0.0,49.71,15.39
