date_key,full_date,year,quarter,month,month_name,week_of_year,day_of_week,day_name,is_weekend,holiday_flag,fiscal_quarter,fiscal_year,season,campaign_period_flag
20250804,2025-08-04,2025,3,8,August,32,1,Monday,False,False,3,2025,Summer,True
20250805,2025-08-05,2025,3,8,August,32,2,Tuesday,False,False,3,2025,Summer,True
20250806,2025-08-06,2025,3,8,August,32,3,Wednesday,False,False,3,2025,Summer,True
20250807,2025-08-07,2025,3,8,August,32,4,Thursday,False,False,3,2025,Summer,True
20250808,2025-08-08,2025,3,8,August,32,5,Friday,False,False,3,2025,Summer,True
20250809,2025-08-09,2025,3,8,August,32,6,Saturday,True,False,3,2025,Summer,True
20250810,2025-08-10,2025,3,8,August,32,7,Sunday,True,False,3,2025,Summer,True
20250811,2025-08-11,2025,3,8,August,33,1,Monday,False,False,3,2025,Summer,True
20250812,2025-08-12,2025,3,8,August,33,2,Tuesday,False,False,3,2025,Summer,True
20250813,2025-08-13,2025,3,8,August,33,3,Wednesday,False,False,3,2025,Summer,True
20250814,2025-08-14,2025,3,8,August,33,4,Thursday,False,False,3,2025,Summer,True
20250815,2025-08-15,2025,3,8,August,33,5,Friday,False,False,3,2025,Summer,True
20250816,2025-08-16,2025,3,8,August,33,6,Saturday,True,False,3,2025,Summer,True
20250817,2025-08-17,2025,3,8,August,33,7,Sunday,True,False,3,2025,Summer,True
20250818,2025-08-18,2025,3,8,August,34,1,Monday,False,False,3,2025,Summer,True
20250819,2025-08-19,2025,3,8,August,34,2,Tuesday,False,False,3,2025,Summer,True
20250820,2025-08-20,2025,3,8,August,34,3,Wednesday,False,False,3,2025,Summer,True
20250821,2025-08-21,2025,3,8,August,34,4,Thursday,False,False,3,2025,Summer,True
20250822,2025-08-22,2025,3,8,August,34,5,Friday,False,False,3,2025,Summer,False
20250823,2025-08-23,2025,3,8,August,34,6,Saturday,True,False,3,2025,Summer,False
20250824,2025-08-24,2025,3,8,August,34,7,Sunday,True,False,3,2025,Summer,False
20250825,2025-08-25,2025,3,8,August,35,1,Monday,False,False,3,2025,Summer,False
20250826,2025-08-26,2025,3,8,August,35,2,Tuesday,False,False,3,2025,Summer,False
20250827,2025-08-27,2025,3,8,August,35,3,Wednesday,False,False,3,2025,Summer,False
20250828,2025-08-28,2025,3,8,August,35,4,Thursday,False,False,3,2025,Summer,False
20250829,2025-08-29,2025,3,8,August,35,5,Friday,False,False,3,2025,Summer,False
20250830,2025-08-30,2025,3,8,August,35,6,Saturday,True,False,3,2025,Summer,False
20250831,2025-08-31,2025,3,8,August,35,7,Sunday,True,False,3,2025,Summer,False
20250901,2025-09-01,2025,3,9,September,36,1,Monday,False,True,3,2025,Fall,False
20250902,2025-09-02,2025,3,9,September,36,2,Tuesday,False,False,3,2025,Fall,False
20250903,2025-09-03,2025,3,9,September,36,3,Wednesday,False,False,3,2025,Fall,False
20250904,2025-09-04,2025,3,9,September,36,4,Thursday,False,False,3,2025,Fall,False
20250905,2025-09-05,2025,3,9,September,36,5,Friday,False,False,3,2025,Fall,False
20250906,2025-09-06,2025,3,9,September,36,6,Saturday,True,False,3,2025,Fall,False
20250907,2025-09-07,2025,3,9,September,36,7,Sunday,True,False,3,2025,Fall,False
20250908,2025-09-08,2025,3,9,September,37,1,Monday,False,False,3,2025,Fall,False
20250909,2025-09-09,2025,3,9,September,37,2,Tuesday,False,False,3,2025,Fall,False
20250910,2025-09-10,2025,3,9,September,37,3,Wednesday,False,False,3,2025,Fall,False
20250911,2025-09-11,2025,3,9,September,37,4,Thursday,False,False,3,2025,Fall,False
20250912,2025-09-12,2025,3,9,September,37,5,Friday,False,False,3,2025,Fall,False
20250913,2025-09-13,2025,3,9,September,37,6,Saturday,True,False,3,2025,Fall,False
20250914,2025-09-14,2025,3,9,September,37,7,Sunday,True,False,3,2025,Fall,False
20250915,2025-09-15,2025,3,9,September,38,1,Monday,False,False,3,2025,Fall,False
20250916,2025-09-16,2025,3,9,September,38,2,Tuesday,False,False,3,2025,Fall,False
20250917,2025-09-17,2025,3,9,September,38,3,Wednesday,False,False,3,2025,Fall,False
20250918,2025-09-18,2025,3,9,September,38,4,Thursday,False,False,3,2025,Fall,False
20250919,2025-09-19,2025,3,9,September,38,5,Friday,False,False,3,2025,Fall,False
20250920,2025-09-20,2025,3,9,September,38,6,Saturday,True,False,3,2025,Fall,False
20250921,2025-09-21,2025,3,9,September,38,7,Sunday,True,False,3,2025,Fall,False
20250922,2025-09-22,2025,3,9,September,39,1,Monday,False,False,3,2025,Fall,False
20250923,2025-09-23,2025,3,9,September,39,2,Tuesday,False,False,3,2025,Fall,False
20250924,2025-09-24,2025,3,9,September,39,3,Wednesday,False,False,3,2025,Fall,False
20250925,2025-09-25,2025,3,9,September,39,4,Thursday,False,False,3,2025,Fall,False
20250926,2025-09-26,2025,3,9,September,39,5,Friday,False,False,3,2025,Fall,False
20250927,2025-09-27,2025,3,9,September,39,6,Saturday,True,False,3,2025,Fall,False
20250928,2025-09-28,2025,3,9,September,39,7,Sunday,True,False,3,2025,Fall,False
20250929,2025-09-29,2025,3,9,September,40,1,Monday,False,False,3,2025,Fall,False
20250930,2025-09-30,2025,3,9,September,40,2,Tuesday,False,False,3,2025,Fall,False
20251001,2025-10-01,2025,4,10,October,40,3,Wednesday,False,False,4,2025,Fall,False
20251002,2025-10-02,2025,4,10,October,40,4,Thursday,False,False,4,2025,Fall,False
20251003,2025-10-03,2025,4,10,October,40,5,Friday,False,False,4,2025,Fall,False
20251004,2025-10-04,2025,4,10,October,40,6,Saturday,True,False,4,2025,Fall,False
20251005,2025-10-05,2025,4,10,October,40,7,Sunday,True,False,4,2025,Fall,False
20251006,2025-10-06,2025,4,10,October,41,1,Monday,False,False,4,2025,Fall,False
20251007,2025-10-07,2025,4,10,October,41,2,Tuesday,False,False,4,2025,Fall,False
20251008,2025-10-08,2025,4,10,October,41,3,Wednesday,False,False,4,2025,Fall,False
20251009,2025-10-09,2025,4,10,October,41,4,Thursday,False,False,4,2025,Fall,False
20251010,2025-10-10,2025,4,10,October,41,5,Friday,False,False,4,2025,Fall,False
20251011,2025-10-11,2025,4,10,October,41,6,Saturday,True,False,4,2025,Fall,False
20251012,2025-10-12,2025,4,10,October,41,7,Sunday,True,False,4,2025,Fall,False
20251013,2025-10-13,2025,4,10,October,42,1,Monday,False,False,4,2025,Fall,False
20251014,2025-10-14,2025,4,10,October,42,2,Tuesday,False,False,4,2025,Fall,False
20251015,2025-10-15,2025,4,10,October,42,3,Wednesday,False,False,4,2025,Fall,False
20251016,2025-10-16,2025,4,10,October,42,4,Thursday,False,False,4,2025,Fall,False
20251017,2025-10-17,2025,4,10,October,42,5,Friday,False,False,4,2025,Fall,False
20251018,2025-10-18,2025,4,10,October,42,6,Saturday,True,False,4,2025,Fall,False
20251019,2025-10-19,2025,4,10,October,42,7,Sunday,True,False,4,2025,Fall,False
20251020,2025-10-20,2025,4,10,October,43,1,Monday,False,False,4,2025,Fall,False
20251021,2025-10-21,2025,4,10,October,43,2,Tuesday,False,False,4,2025,Fall,False
20251022,2025-10-22,2025,4,10,October,43,3,Wednesday,False,False,4,2025,Fall,False
20251023,2025-10-23,2025,4,10,October,43,4,Thursday,False,False,4,2025,Fall,False
20251024,2025-10-24,2025,4,10,October,43,5,Friday,False,False,4,2025,Fall,False
20251025,2025-10-25,2025,4,10,October,43,6,Saturday,True,False,4,2025,Fall,False
20251026,2025-10-26,2025,4,10,October,43,7,Sunday,True,False,4,2025,Fall,False
20251027,2025-10-27,2025,4,10,October,44,1,Monday,False,False,4,2025,Fall,False
20251028,2025-10-28,2025,4,10,October,44,2,Tuesday,False,False,4,2025,Fall,False
20251029,2025-10-29,2025,4,10,October,44,3,Wednesday,False,False,4,2025,Fall,False
20251030,2025-10-30,2025,4,10,October,44,4,Thursday,False,False,4,2025,Fall,False
20251031,2025-10-31,2025,4,10,October,44,5,Friday,False,False,4,2025,Fall,False
20251101,2025-11-01,2025,4,11,November,44,6,Saturday,True,False,4,2025,Fall,True
20251102,2025-11-02,2025,4,11,November,44,7,Sunday,True,False,4,2025,Fall,True
20251103,2025-11-03,2025,4,11,November,45,1,Monday,False,False,4,2025,Fall,True
20251104,2025-11-04,2025,4,11,November,45,2,Tuesday,False,False,4,2025,Fall,True
20251105,2025-11-05,2025,4,11,November,45,3,Wednesday,False,False,4,2025,Fall,True
20251106,2025-11-06,2025,4,11,November,45,4,Thursday,False,False,4,2025,Fall,True
20251107,2025-11-07,2025,4,11,November,45,5,Friday,False,False,4,2025,Fall,True
20251108,2025-11-08,2025,4,11,November,45,6,Saturday,True,False,4,2025,Fall,True
20251109,2025-11-09,2025,4,11,November,45,7,Sunday,True,False,4,2025,Fall,True
20251110,2025-11-10,2025,4,11,November,46,1,Monday,False,False,4,2025,Fall,True
20251111,2025-11-11,2025,4,11,November,46,2,Tuesday,False,False,4,2025,Fall,True
20251112,2025-11-12,2025,4,11,November,46,3,Wednesday,False,False,4,2025,Fall,True
20251113,2025-11-13,2025,4,11,November,46,4,Thursday,False,False,4,2025,Fall,True
20251114,2025-11-14,2025,4,11,November,46,5,Friday,False,False,4,2025,Fall,True
20251115,2025-11-15,2025,4,11,November,46,6,Saturday,True,False,4,2025,Fall,True
20251116,2025-11-16,2025,4,11,November,46,7,Sunday,True,False,4,2025,Fall,True
20251117,2025-11-17,2025,4,11,November,47,1,Monday,False,False,4,2025,Fall,True
20251118,2025-11-18,2025,4,11,November,47,2,Tuesday,False,False,4,2025,Fall,True
20251119,2025-11-19,2025,4,11,November,47,3,Wednesday,False,False,4,2025,Fall,True
20251120,2025-11-20,2025,4,11,November,47,4,Thursday,False,False,4,2025,Fall,True
20251121,2025-11-21,2025,4,11,November,47,5,Friday,False,False,4,2025,Fall,True
20251122,2025-11-22,2025,4,11,November,47,6,Saturday,True,False,4,2025,Fall,True
20251123,2025-11-23,2025,4,11,November,47,7,Sunday,True,False,4,2025,Fall,True
20251124,2025-11-24,2025,4,11,November,48,1,Monday,False,False,4,2025,Fall,True
20251125,2025-11-25,2025,4,11,November,48,2,Tuesday,False,False,4,2025,Fall,True
20251126,2025-11-26,2025,4,11,November,48,3,Wednesday,False,False,4,2025,Fall,True
20251127,2025-11-27,2025,4,11,November,48,4,Thursday,False,True,4,2025,Fall,True
20251128,2025-11-28,2025,4,11,November,48,5,Friday,False,True,4,2025,Fall,True
20251129,2025-11-29,2025,4,11,November,48,6,Saturday,True,False,4,2025,Fall,True
20251130,2025-11-30,2025,4,11,November,48,7,Sunday,True,False,4,2025,Fall,True
20251201,2025-12-01,2025,4,12,December,49,1,Monday,False,False,4,2025,Winter,True
20251202,2025-12-02,2025,4,12,December,49,2,Tuesday,False,False,4,2025,Winter,True
20251203,2025-12-03,2025,4,12,December,49,3,Wednesday,False,False,4,2025,Winter,True
20251204,2025-12-04,2025,4,12,December,49,4,Thursday,False,False,4,2025,Winter,True
20251205,2025-12-05,2025,4,12,December,49,5,Friday,False,False,4,2025,Winter,True
20251206,2025-12-06,2025,4,12,December,49,6,Saturday,True,False,4,2025,Winter,True
20251207,2025-12-07,2025,4,12,December,49,7,Sunday,True,False,4,2025,Winter,True
20251208,2025-12-08,2025,4,12,December,50,1,Monday,False,False,4,2025,Winter,True
20251209,2025-12-09,2025,4,12,December,50,2,Tuesday,False,False,4,2025,Winter,True
20251210,2025-12-10,2025,4,12,December,50,3,Wednesday,False,False,4,2025,Winter,True
20251211,2025-12-11,2025,4,12,December,50,4,Thursday,False,False,4,2025,Winter,True
20251212,2025-12-12,2025,4,12,December,50,5,Friday,False,False,4,2025,Winter,True
20251213,2025-12-13,2025,4,12,December,50,6,Saturday,True,False,4,2025,Winter,True
20251214,2025-12-14,2025,4,12,December,50,7,Sunday,True,False,4,2025,Winter,True
20251215,2025-12-15,2025,4,12,December,51,1,Monday,False,False,4,2025,Winter,True
20251216,2025-12-16,2025,4,12,December,51,2,Tuesday,False,False,4,2025,Winter,True
20251217,2025-12-17,2025,4,12,December,51,3,Wednesday,False,False,4,2025,Winter,True
20251218,2025-12-18,2025,4,12,December,51,4,Thursday,False,False,4,2025,Winter,True
20251219,2025-12-19,2025,4,12,December,51,5,Friday,False,False,4,2025,Winter,True
20251220,2025-12-20,2025,4,12,December,51,6,Saturday,True,False,4,2025,Winter,True
20251221,2025-12-21,2025,4,12,December,51,7,Sunday,True,False,4,2025,Winter,True
20251222,2025-12-22,2025,4,12,December,52,1,Monday,False,False,4,2025,Winter,True
20251223,2025-12-23,2025,4,12,December,52,2,Tuesday,False,False,4,2025,Winter,True
20251224,2025-12-24,2025,4,12,December,52,3,Wednesday,False,False,4,2025,Winter,True
20251225,2025-12-25,2025,4,12,December,52,4,Thursday,False,True,4,2025,Winter,False
20251226,2025-12-26,2025,4,12,December,52,5,Friday,False,False,4,2025,Winter,False
20251227,2025-12-27,2025,4,12,December,52,6,Saturday,True,False,4,2025,Winter,False
20251228,2025-12-28,2025,4,12,December,52,7,Sunday,True,False,4,2025,Winter,False
20251229,2025-12-29,2025,4,12,December,1,1,Monday,False,False,4,2025,Winter,False
20251230,2025-12-30,2025,4,12,December,1,2,Tuesday,False,False,4,2025,Winter,False
20251231,2025-12-31,2025,4,12,December,1,3,Wednesday,False,False,4,2025,Winter,False
