return_key,order_key,order_line_key,customer_key,product_key,return_date_key,return_reason_key,return_quantity,return_amount,restocking_fee,refund_completed_flag
4418,20285,26180,4935,138,20250126,4,1,68.79,6.88,True
4419,20300,26198,4938,19,20250411,5,1,50.36,0.0,True
4420,20314,26215,4943,67,20241219,4,1,26.17,2.62,True
4421,20315,26216,4943,51,20241224,1,1,51.22,0.0,True
4422,20315,26217,4943,179,20241216,4,1,41.63,4.16,True
4423,20320,26223,4946,42,20240512,1,1,80.32,0.0,True
4424,20320,26224,4946,32,20240518,4,1,109.95,11.0,True
4425,20321,26225,4946,155,20240703,3,1,52.55,0.0,True
4426,20326,26232,4946,8,20250414,5,1,102.46,0.0,True
4427,20329,26235,4946,15,20251030,1,1,126.35,0.0,True
4428,20330,26236,4946,140,20251208,4,1,135.14,13.51,True
4429,20335,26244,4947,83,20250828,1,1,202.11,0.0,True
4430,20350,26265,4956,171,20240301,3,1,39.25,0.0,True
4431,20357,26272,4958,116,20250907,2,1,107.86,0.0,True
4432,20361,26277,4961,159,20241026,1,2,26.14,0.0,True
4433,20362,26278,4961,30,20241210,4,1,50.04,5.0,True
4434,20382,26304,4968,118,20250926,1,1,104.9,0.0,True
4435,20383,26306,4968,149,20251121,4,1,41.42,4.14,True
4436,20384,26308,4969,104,20241003,4,1,151.96,15.2,True
4437,20393,26320,4972,154,20240526,3,1,71.32,0.0,True
4438,20394,26323,4973,153,20250106,3,1,45.56,0.0,True
4439,20396,26326,4973,136,20250721,2,1,44.97,0.0,True
4440,20409,26343,4976,75,20250408,1,1,72.86,0.0,True
4441,20410,26344,4976,141,20250515,5,1,60.36,0.0,True
4442,20423,26362,4979,1,20250322,2,1,33.03,0.0,True
4443,20425,26365,4980,35,20241015,1,1,50.12,0.0,True
4444,20429,26369,4983,55,20250110,1,1,34.47,0.0,True
4445,20438,26380,4985,12,20240806,2,1,53.46,0.0,True
4446,20439,26381,4986,2,20240802,1,2,51.14,0.0,True
4447,20444,26389,4989,176,20250226,5,1,62.4,0.0,True
4448,20447,26394,4990,164,20241224,2,1,53.56,0.0,True
4449,20448,26395,4990,2,20250202,1,1,29.78,0.0,True
4450,20449,26396,4990,111,20250430,5,1,97.25,0.0,True
4451,20451,26398,4990,48,20250901,3,2,127.42,0.0,True
4452,20453,26400,4991,167,20240625,4,1,66.88,6.69,True
4453,20454,26402,4992,4,20240410,1,1,51.04,0.0,True
4454,20455,26403,4993,131,20240504,1,1,80.74,0.0,True
4455,20458,26408,4993,6,20250102,2,1,50.33,0.0,True
4456,20459,26409,4993,36,20250315,1,1,67.16,0.0,True
4457,20460,26410,4993,120,20250815,1,1,84.41,0.0,False
4458,20462,26413,4994,43,20241005,1,2,178.42,0.0,True
4459,20466,26418,4997,61,20241124,3,1,27.4,0.0,True
4460,20472,26425,4998,177,20250805,3,1,45.01,0.0,True
4461,20473,26426,4998,104,20250817,5,1,142.46,0.0,True
4462,20474,26427,4999,132,20250107,1,1,62.63,0.0,True
4463,20477,26432,5001,177,20241202,3,1,62.65,0.0,True
4464,20480,26435,5001,174,20250324,3,1,43.6,0.0,True
4465,20481,26437,5001,159,20250521,4,1,21.71,2.17,True
4466,20486,26443,5003,2,20250115,1,1,29.79,0.0,True
4467,20488,26446,5004,12,20240824,1,1,58.7,0.0,True
4468,20496,26456,5009,45,20240429,5,1,89.13,0.0,True
4469,20498,26458,5009,76,20240814,6,1,33.07,0.0,True
4470,20501,26461,5009,142,20250404,5,1,26.04,0.0,True
4471,20503,26463,5009,17,20250722,4,1,48.22,4.82,True
4472,20505,26465,5009,12,20251224,4,1,67.37,6.74,True
4473,20506,26466,5010,107,20240406,3,1,287.2,0.0,True
4474,20510,26471,5010,9,20240901,1,1,60.9,0.0,True
4475,20512,26474,5010,158,20241114,5,1,49.52,0.0,True
4476,20524,26491,5011,98,20240512,2,1,226.43,0.0,True
4477,20527,26494,5011,25,20240730,1,1,37.22,0.0,True
4478,20528,26495,5011,35,20240830,1,1,51.55,0.0,True
4479,20529,26496,5011,142,20241001,5,1,41.0,0.0,True
4480,20546,26519,5015,132,20240820,3,1,66.63,0.0,True
4481,20551,26526,5016,18,20241231,1,1,86.46,0.0,True
4482,20552,26528,5016,7,20250508,4,1,35.63,3.56,True
4483,20553,26529,5016,141,20250717,4,1,45.25,4.53,False
4484,20557,26533,5017,144,20241103,3,1,22.5,0.0,True
4485,20559,26536,5017,155,20250325,3,2,57.74,0.0,True
4486,20563,26540,5020,166,20240825,1,1,34.74,0.0,True
4487,20564,26541,5020,63,20240907,3,1,82.75,0.0,True
4488,20578,26560,5022,166,20240314,4,1,49.75,4.98,True
4489,20580,26562,5022,19,20240729,6,1,34.52,0.0,True
4490,20587,26571,5022,18,20251202,2,1,97.2,0.0,True
4491,20590,26575,5023,75,20240922,4,1,36.7,3.67,True
4492,20610,26602,5030,71,20241017,1,1,39.08,0.0,True
4493,20617,26611,5033,164,20240626,5,1,84.78,0.0,True
4494,20618,26612,5033,156,20240805,3,1,45.45,0.0,True
4495,20632,26633,5034,24,20241120,3,1,92.55,0.0,True
4496,20641,26647,5036,151,20241023,3,2,54.68,0.0,True
4497,20643,26649,5038,9,20240711,3,1,44.24,0.0,True
4498,20654,26661,5044,98,20241213,6,1,132.26,0.0,True
4499,20660,26668,5045,50,20250118,3,1,34.71,0.0,True
4500,20673,26683,5050,51,20241219,5,1,53.6,0.0,True
4501,20673,26684,5050,41,20241209,4,1,45.06,4.51,True
4502,20688,26705,5058,33,20250706,2,1,54.4,0.0,True
4503,20693,26713,5059,139,20250215,1,1,113.16,0.0,True
4504,20694,26714,5059,19,20250408,3,1,31.68,0.0,True
4505,20696,26717,5059,139,20251217,4,1,102.56,10.26,True
4506,20705,26730,5061,83,20250628,3,1,343.65,0.0,True
4507,20707,26732,5061,99,20250920,1,1,347.47,0.0,True
4508,20709,26734,5062,129,20240403,2,1,159.7,0.0,False
4509,20711,26736,5062,5,20240714,4,1,34.3,3.43,True
4510,20713,26738,5062,14,20241210,1,2,182.81,0.0,True
4511,20715,26742,5062,2,20250803,6,1,26.8,0.0,True
4512,20715,26743,5062,127,20250726,2,1,80.66,0.0,True
4513,20722,26750,5064,162,20241110,2,1,39.57,0.0,True
4514,20726,26755,5066,13,20240411,4,1,86.88,8.69,True
4515,20727,26756,5066,18,20241217,3,1,63.22,0.0,True
4516,20734,26767,5069,36,20240401,1,2,162.38,0.0,True
4517,20736,26771,5071,25,20241211,2,1,15.75,0.0,True
4518,20739,26775,5072,80,20241012,4,1,100.76,10.08,True
4519,20742,26778,5072,64,20250205,1,2,280.6,0.0,True
4520,20745,26783,5072,152,20250620,4,1,42.63,4.26,True
4521,20745,26784,5072,31,20250611,4,1,112.48,11.25,True
4522,20759,26802,5075,157,20250127,4,1,23.03,2.3,True
4523,20761,26804,5075,6,20250506,1,1,68.76,0.0,True
4524,20761,26805,5075,112,20250509,1,1,175.26,0.0,True
4525,20763,26807,5075,173,20250818,4,1,53.29,5.33,True
4526,20768,26814,5078,7,20240619,2,1,43.8,0.0,True
4527,20769,26816,5078,25,20240923,4,2,68.76,6.88,True
4528,20770,26817,5078,70,20241118,1,1,48.9,0.0,True
4529,20773,26821,5078,2,20250320,2,1,34.2,0.0,False
4530,20782,26831,5081,61,20241107,1,1,40.6,0.0,True
4531,20784,26834,5083,68,20240619,1,1,52.08,0.0,True
4532,20792,26843,5087,9,20251120,1,1,46.02,0.0,True
4533,20795,26848,5088,29,20241002,1,1,102.56,0.0,True
4534,20796,26849,5088,27,20241123,1,1,126.82,0.0,True
4535,20797,26851,5088,84,20250120,3,1,93.84,0.0,True
4536,20804,26860,5089,28,20241116,4,1,77.14,7.71,True
4537,20806,26862,5091,175,20240228,4,1,52.2,5.22,True
4538,20808,26864,5093,159,20240425,2,1,21.66,0.0,True
4539,20810,26866,5093,172,20240715,3,1,28.26,0.0,True
4540,20811,26867,5093,23,20240917,1,1,64.82,0.0,True
4541,20812,26869,5093,10,20241119,4,1,60.14,6.01,True
4542,20813,26870,5093,171,20250115,1,1,48.86,0.0,True
4543,20825,26887,5097,91,20241129,1,1,94.21,0.0,True
4544,20834,26897,5102,14,20241217,3,1,104.48,0.0,True
4545,20837,26900,5104,34,20240420,5,1,99.28,0.0,True
4546,20837,26901,5104,118,20240415,1,1,93.72,0.0,True
4547,20838,26902,5104,142,20240705,1,1,24.7,0.0,True
4548,20843,26907,5104,23,20251006,1,1,55.86,0.0,True
4549,20844,26908,5104,136,20251213,4,2,115.31,11.53,True
4550,20845,26910,5105,155,20241210,2,1,36.94,0.0,True
4551,20847,26912,5107,39,20240403,1,1,138.53,0.0,True
4552,20849,26915,5107,8,20240625,1,1,103.1,0.0,True
4553,20850,26916,5107,12,20240816,3,1,69.14,0.0,False
4554,20852,26918,5107,35,20241201,5,1,48.26,0.0,True
4555,20853,26920,5107,40,20250112,4,1,57.97,5.8,True
4556,20854,26921,5107,7,20250304,5,1,50.37,0.0,True
4557,20858,26925,5108,142,20240528,4,1,21.77,2.18,True
4558,20866,26938,5113,79,20240518,3,1,86.21,0.0,True
4559,20869,26942,5116,77,20240211,3,1,38.75,0.0,True
4560,20878,26955,5117,148,20240817,3,1,16.36,0.0,True
4561,20886,26963,5117,25,20251009,4,1,35.06,3.51,True
4562,20886,26964,5117,41,20251015,4,1,76.97,7.7,True
4563,20886,26965,5117,143,20251011,2,1,41.7,0.0,True
4564,20889,26968,5119,35,20240428,5,1,37.39,0.0,True
4565,20898,26978,5121,26,20250213,1,1,134.38,0.0,True
4566,20903,26984,5121,171,20251121,2,1,46.6,0.0,True
4567,20907,26988,5122,19,20241230,1,1,34.97,0.0,True
4568,20919,27002,5124,71,20250213,6,1,76.96,0.0,True
4569,20931,27017,5126,90,20240807,3,1,113.24,0.0,True
4570,20938,27025,5127,37,20241028,1,1,74.8,0.0,True
4571,20939,27028,5127,158,20241127,6,2,63.07,0.0,True
4572,20944,27034,5127,35,20251121,1,2,107.2,0.0,True
4573,20950,27042,5129,163,20250827,1,1,16.58,0.0,True
4574,20952,27044,5130,171,20240126,2,1,26.71,0.0,False
4575,20953,27046,5131,61,20240919,1,1,39.51,0.0,True
4576,20958,27051,5132,65,20250119,4,1,41.66,4.17,True
4577,20959,27053,5133,70,20240327,2,1,49.59,0.0,True
4578,20963,27057,5134,5,20240915,4,1,56.14,5.61,True
4579,20973,27074,5134,59,20251020,3,1,130.94,0.0,True
4580,20978,27080,5136,151,20241217,5,1,27.68,0.0,True
4581,20980,27082,5136,168,20250709,2,1,44.86,0.0,True
4582,20988,27093,5137,165,20250724,3,1,30.64,0.0,True
4583,20992,27097,5138,24,20250508,3,1,94.73,0.0,True
4584,21002,27110,5139,148,20250331,5,1,13.46,0.0,True
4585,21005,27114,5139,162,20251201,1,1,30.55,0.0,True
4586,21016,27129,5142,3,20241023,5,1,106.11,0.0,True
4587,21023,27136,5147,155,20250122,4,1,24.34,2.43,True
4588,21026,27139,5150,30,20240726,4,1,43.94,4.39,True
4589,21033,27147,5153,90,20240511,1,1,137.45,0.0,True
4590,21037,27152,5155,44,20240902,1,1,48.36,0.0,True
4591,21038,27154,5155,14,20241123,1,1,100.55,0.0,True
4592,21039,27155,5155,4,20250401,4,1,48.68,4.87,True
4593,21058,27177,5160,146,20240421,3,1,50.12,0.0,True
4594,21061,27180,5161,44,20240720,3,1,38.61,0.0,True
4595,21064,27184,5161,35,20250616,4,1,32.17,3.22,False
4596,21077,27200,5166,31,20241203,4,2,173.79,17.38,True
4597,21081,27207,5166,23,20250515,3,1,64.57,0.0,True
4598,21083,27210,5166,29,20250909,6,1,103.27,0.0,True
4599,21107,27241,5178,23,20240707,6,1,40.91,0.0,True
4600,21110,27247,5178,19,20241116,1,1,28.24,0.0,True
4601,21112,27249,5178,57,20250308,1,1,34.18,0.0,True
4602,21112,27251,5178,79,20250307,3,1,60.78,0.0,True
4603,21114,27253,5180,71,20240410,3,1,40.89,0.0,True
4604,21124,27266,5181,159,20251009,4,1,18.59,1.86,True
4605,21125,27267,5182,142,20240212,4,1,24.78,2.48,True
4606,21126,27269,5183,25,20240914,1,1,28.99,0.0,True
4607,21127,27270,5183,160,20250807,3,1,16.7,0.0,True
4608,21132,27280,5185,23,20250315,2,2,128.06,0.0,True
4609,21134,27284,5185,16,20250621,1,1,117.91,0.0,True
4610,21152,27304,5193,51,20241217,1,1,45.83,0.0,False
4611,21153,27307,5193,22,20241209,2,1,62.47,0.0,True
4612,21154,27308,5193,170,20250316,4,1,29.23,2.92,True
4613,21159,27315,5194,101,20250807,1,1,220.98,0.0,True
4614,21166,27324,5196,19,20250624,1,1,36.67,0.0,True
4615,21167,27325,5196,24,20250914,3,2,153.92,0.0,True
4616,21174,27332,5198,21,20241014,4,1,47.51,4.75,True
4617,21176,27334,5200,34,20240128,1,1,49.86,0.0,False
4618,21182,27342,5202,68,20250625,3,1,43.85,0.0,True
4619,21183,27344,5202,53,20250728,3,1,32.12,0.0,True
4620,21187,27348,5205,1,20240304,1,1,50.51,0.0,True
4621,21192,27354,5205,149,20250101,2,1,45.6,0.0,True
4622,21196,27360,5205,155,20251225,5,1,44.39,0.0,True
4623,21198,27364,5206,64,20241220,1,1,92.59,0.0,True
4624,21216,27387,5210,33,20240820,1,1,59.91,0.0,True
4625,21225,27400,5214,61,20250103,1,1,35.94,0.0,True
4626,21233,27411,5216,80,20240326,1,1,66.68,0.0,True
4627,21233,27412,5216,117,20240318,3,2,254.08,0.0,True
4628,21234,27413,5216,38,20240611,3,1,71.24,0.0,True
4629,21236,27416,5216,44,20241118,1,1,51.33,0.0,True
4630,21236,27417,5216,144,20241120,1,1,28.39,0.0,True
4631,21237,27418,5216,95,20241213,4,1,155.38,15.54,True
4632,21238,27419,5216,31,20250418,6,1,78.24,0.0,True
4633,21239,27420,5216,105,20250621,5,1,198.42,0.0,True
4634,21240,27421,5216,26,20250908,4,1,92.86,9.29,True
4635,21241,27423,5216,159,20251027,4,1,16.71,1.67,True
4636,21243,27425,5217,44,20241223,4,1,63.58,6.36,True
4637,21245,27428,5217,150,20250318,4,1,54.74,5.47,True
4638,21258,27445,5218,2,20250104,3,1,34.33,0.0,True
4639,21264,27453,5218,35,20251225,1,2,102.56,0.0,True
4640,21266,27455,5220,160,20241008,4,1,18.09,1.81,True
4641,21271,27460,5223,46,20250809,1,1,98.06,0.0,True
4642,21275,27465,5224,25,20250124,1,1,20.13,0.0,True
4643,21280,27470,5225,49,20241111,2,1,90.86,0.0,True
4644,21280,27471,5225,159,20241109,3,1,17.81,0.0,True
4645,21284,27477,5228,150,20240725,3,1,28.73,0.0,True
4646,21292,27487,5231,159,20250503,3,1,19.38,0.0,True
4647,21293,27488,5231,11,20250717,1,1,107.0,0.0,True
4648,21295,27491,5231,20,20251107,4,1,124.65,12.47,True
4649,21307,27506,5235,44,20241231,1,1,51.7,0.0,True
4650,21309,27509,5235,180,20250305,4,1,72.44,7.24,True
4651,21315,27516,5236,152,20240306,4,1,32.91,3.29,False
4652,21316,27517,5237,151,20241004,3,2,56.68,0.0,True
4653,21326,27532,5241,6,20240629,2,1,62.68,0.0,True
4654,21328,27534,5241,68,20241111,2,1,53.28,0.0,True
4655,21330,27537,5241,37,20250324,2,1,59.81,0.0,True
4656,21334,27543,5243,25,20240229,3,1,28.78,0.0,True
4657,21337,27546,5243,29,20240903,3,1,79.0,0.0,True
4658,21338,27547,5243,37,20241126,1,1,58.53,0.0,True
4659,21340,27550,5243,140,20250427,3,2,239.12,0.0,True
4660,21344,27555,5245,34,20240304,1,1,122.43,0.0,True
4661,21347,27559,5245,154,20240909,4,2,143.62,14.36,True
4662,21348,27561,5245,76,20241025,1,2,88.14,0.0,True
4663,21350,27563,5245,146,20250323,3,1,66.4,0.0,True
4664,21352,27565,5245,2,20250807,3,1,36.16,0.0,True
4665,21360,27577,5246,58,20240722,3,1,31.98,0.0,True
4666,21363,27581,5246,11,20241201,4,1,125.24,12.52,True
4667,21367,27585,5246,169,20250420,4,1,75.08,7.51,True
4668,21372,27592,5246,48,20251125,2,1,111.52,0.0,True
4669,21379,27601,5247,21,20250305,2,1,60.0,0.0,True
4670,21384,27608,5248,19,20240528,1,2,52.5,0.0,True
4671,21403,27635,5251,158,20240807,3,1,18.22,0.0,True
4672,21416,27652,5253,173,20250227,1,1,69.19,0.0,True
4673,21417,27655,5253,146,20250421,3,1,81.56,0.0,True
4674,21418,27656,5253,126,20250530,4,1,234.53,23.45,True
4675,21431,27675,5256,75,20251207,1,1,28.54,0.0,True
4676,21440,27686,5262,120,20241029,1,2,166.14,0.0,True
4677,21447,27693,5264,41,20241209,4,1,45.47,4.55,True
4678,21451,27697,5264,80,20250722,1,1,44.45,0.0,True
4679,21456,27704,5266,169,20241122,3,2,104.76,0.0,True
4680,21458,27708,5266,172,20251231,1,1,29.16,0.0,False
4681,21461,27712,5268,179,20250108,4,1,72.52,7.25,True
4682,21466,27718,5268,171,20251128,1,2,87.52,0.0,True
4683,21470,27724,5271,46,20240211,4,1,102.77,10.28,True
4684,21471,27727,5272,161,20241115,3,2,133.62,0.0,True
4685,21479,27741,5273,28,20240831,3,1,83.93,0.0,True
4686,21480,27742,5273,136,20241213,3,1,66.92,0.0,True
4687,21482,27745,5273,44,20250506,5,1,45.97,0.0,True
4688,21483,27747,5273,124,20250705,2,1,73.48,0.0,True
4689,21488,27753,5276,19,20240327,1,1,51.31,0.0,True
4690,21489,27756,5276,62,20240508,1,1,134.31,0.0,True
4691,21489,27757,5276,176,20240503,4,1,84.82,8.48,True
4692,21495,27766,5276,39,20241214,1,1,154.38,0.0,True
4693,21495,27767,5276,76,20241216,3,1,50.98,0.0,True
4694,21499,27773,5276,59,20250422,6,1,115.5,0.0,True
4695,21511,27789,5281,136,20240307,1,2,126.28,0.0,True
4696,21514,27792,5281,40,20250102,2,1,78.0,0.0,True
4697,21515,27794,5281,120,20250123,1,1,59.74,0.0,True
4698,21515,27795,5281,120,20250123,1,1,59.74,0.0,True
4699,21516,27796,5281,132,20250326,6,1,65.3,0.0,True
4700,21519,27799,5281,139,20251015,1,1,113.42,0.0,True
4701,21520,27800,5281,37,20251209,1,1,49.15,0.0,False
4702,21535,27818,5288,17,20250116,1,1,29.29,0.0,True
4703,21542,27830,5289,29,20240708,2,1,116.19,0.0,True
4704,21543,27831,5289,42,20241114,2,1,80.87,0.0,False
4705,21552,27840,5290,91,20251229,3,1,96.04,0.0,False
4706,21560,27849,5292,21,20251219,1,1,38.02,0.0,True
4707,21564,27854,5294,7,20250503,3,1,47.42,0.0,True
4708,21565,27855,5294,2,20250626,1,1,38.17,0.0,True
4709,21566,27857,5294,166,20250911,4,1,53.64,5.36,True
4710,21571,27862,5295,15,20250826,1,2,167.28,0.0,True
4711,21591,27887,5303,42,20250322,1,1,61.32,0.0,True
4712,21593,27889,5303,22,20250731,4,1,114.21,11.42,True
4713,21596,27892,5304,78,20241115,4,1,59.52,5.95,True
4714,21599,27896,5306,132,20241208,1,1,53.73,0.0,True
4715,21604,27901,5306,37,20251029,1,1,70.88,0.0,True
4716,21605,27904,5306,18,20251218,6,1,82.87,0.0,True
4717,21610,27910,5309,2,20240421,3,1,37.64,0.0,True
4718,21612,27913,5309,128,20240813,1,1,94.68,0.0,True
4719,21613,27915,5309,4,20241007,4,1,62.27,6.23,True
4720,21617,27920,5309,143,20250504,4,1,39.41,3.94,True
4721,21621,27924,5309,1,20251218,4,2,68.08,6.81,True
4722,21622,27925,5310,78,20240503,1,1,64.03,0.0,True
4723,21623,27926,5311,67,20240921,1,1,55.3,0.0,True
4724,21638,27947,5317,165,20241023,1,1,56.4,0.0,True
4725,21639,27950,5317,4,20241211,4,1,61.12,6.11,True
4726,21645,27958,5317,179,20251229,4,1,72.24,7.22,False
4727,21653,27967,5320,127,20241224,3,1,82.79,0.0,True
4728,21654,27968,5320,22,20250609,4,1,125.37,12.54,True
4729,21655,27969,5320,35,20250908,1,1,37.47,0.0,True
4730,21659,27976,5322,14,20240416,1,1,107.16,0.0,True
4731,21664,27981,5323,6,20241004,4,1,65.52,6.55,True
4732,21668,27987,5325,75,20240404,1,1,79.86,0.0,True
4733,21677,27999,5325,19,20250311,1,2,104.48,0.0,True
4734,21687,28011,5326,164,20250322,1,1,44.68,0.0,True
4735,21688,28012,5326,132,20250623,4,1,52.85,5.29,True
4736,21689,28013,5326,71,20251216,4,2,78.48,7.85,True
4737,21691,28015,5328,33,20240617,6,1,57.9,0.0,True
4738,21692,28016,5328,151,20240813,3,1,22.5,0.0,True
4739,21710,28039,5333,27,20240617,1,1,93.05,0.0,True
4740,21712,28041,5333,135,20250102,1,1,150.39,0.0,True
4741,21715,28047,5333,35,20250720,4,1,36.34,3.63,True
4742,21716,28048,5333,25,20250926,1,1,32.33,0.0,True
4743,21717,28049,5333,55,20251219,1,1,22.28,0.0,False
4744,21720,28052,5336,112,20240317,6,1,205.8,0.0,True
4745,21726,28060,5336,58,20241015,4,1,37.0,3.7,True
4746,21741,28078,5340,153,20250829,4,2,131.16,13.12,True
4747,21748,28087,5341,74,20240919,4,1,153.44,15.34,True
4748,21750,28090,5341,44,20250102,1,1,59.4,0.0,True
4749,21762,28108,5342,57,20240915,1,1,32.82,0.0,True
4750,21764,28112,5342,2,20250803,1,1,20.26,0.0,True
4751,21768,28116,5343,40,20241120,1,1,99.74,0.0,True
4752,21786,28141,5344,69,20251114,1,1,124.34,0.0,True
4753,21788,28143,5345,19,20240629,1,1,34.8,0.0,True
4754,21788,28144,5345,162,20240615,3,1,42.09,0.0,True
4755,21789,28145,5346,66,20240927,1,1,88.75,0.0,False
4756,21796,28155,5348,11,20240601,3,1,67.96,0.0,True
4757,21799,28159,5348,33,20250131,1,2,60.35,0.0,True
4758,21801,28161,5348,155,20250516,3,1,29.25,0.0,True
4759,21806,28168,5349,21,20241006,1,1,74.45,0.0,True
4760,21809,28173,5349,31,20250608,4,1,106.31,10.63,True
4761,21819,28187,5352,86,20240318,2,1,108.43,0.0,True
4762,21823,28191,5352,58,20250128,3,1,10.43,0.0,True
4763,21830,28201,5353,178,20250119,3,1,48.76,0.0,True
4764,21831,28203,5353,27,20250227,3,1,109.14,0.0,True
4765,21835,28208,5353,48,20250912,4,2,173.34,17.33,True
4766,21844,28219,5358,4,20250123,3,1,33.35,0.0,True
4767,21849,28224,5358,8,20251212,2,1,91.28,0.0,True
4768,21854,28230,5361,37,20241225,1,1,44.97,0.0,True
4769,21861,28237,5363,1,20240904,3,1,32.99,0.0,True
4770,21862,28238,5363,61,20240918,1,1,26.44,0.0,True
4771,21877,28256,5370,69,20250808,4,1,85.14,8.51,True
4772,21880,28261,5371,61,20240928,1,1,38.68,0.0,True
4773,21883,28266,5374,14,20240902,2,1,81.22,0.0,True
4774,21887,28270,5374,32,20250903,6,2,174.18,0.0,True
4775,21887,28271,5374,4,20250906,1,1,54.23,0.0,True
4776,21888,28272,5374,134,20251215,1,1,101.4,0.0,True
4777,21890,28275,5376,29,20240425,4,1,108.74,10.87,True
4778,21891,28277,5377,17,20240919,1,1,47.65,0.0,True
4779,21897,28283,5379,33,20241001,4,2,174.36,17.44,True
4780,21903,28289,5383,38,20240905,4,1,48.88,4.89,True
4781,21906,28292,5384,10,20241228,1,1,53.85,0.0,True
4782,21912,28300,5384,130,20251216,4,1,133.05,13.31,True
4783,21914,28303,5385,18,20241214,4,1,84.05,8.41,True
4784,21915,28304,5385,51,20250131,3,1,86.84,0.0,True
4785,21918,28308,5385,15,20250826,3,1,99.86,0.0,True
4786,21920,28312,5385,9,20251222,3,1,50.25,0.0,True
4787,21923,28315,5387,61,20240626,2,1,26.91,0.0,True
4788,21927,28319,5391,24,20241107,4,1,55.01,5.5,True
4789,21932,28324,5392,6,20241003,1,1,64.01,0.0,True
4790,21942,28337,5398,105,20240715,4,2,304.46,30.45,True
4791,21946,28341,5398,44,20251120,1,1,34.29,0.0,True
4792,21951,28347,5399,160,20241223,3,1,19.26,0.0,False
4793,21956,28355,5404,145,20240622,4,1,49.38,4.94,True
4794,21957,28357,5405,36,20240515,1,1,64.39,0.0,True
4795,21958,28358,5405,125,20240727,1,1,93.9,0.0,True
4796,21959,28359,5405,37,20240922,3,2,118.7,0.0,True
4797,21959,28361,5405,12,20240923,2,1,70.68,0.0,True
4798,21961,28363,5405,137,20250225,2,1,151.18,0.0,True
4799,21962,28364,5405,147,20250509,6,1,28.03,0.0,True
4800,21963,28365,5405,17,20250629,4,1,64.49,6.45,True
4801,21964,28367,5405,132,20250908,4,1,52.81,5.28,True
4802,21968,28371,5409,9,20241213,5,1,27.81,0.0,True
4803,21969,28372,5409,68,20250119,1,1,22.53,0.0,True
4804,21970,28373,5409,58,20250120,3,1,10.49,0.0,True
4805,21971,28374,5409,24,20250127,1,1,30.68,0.0,True
4806,21977,28380,5410,78,20250406,4,1,45.61,4.56,True
4807,21994,28406,5414,16,20240817,1,1,99.0,0.0,True
4808,22013,28431,5419,18,20251015,1,1,73.73,0.0,True
4809,22014,28432,5420,36,20240925,1,1,77.85,0.0,True
4810,22014,28433,5420,122,20240917,5,1,97.58,0.0,True
4811,22016,28436,5422,18,20240910,1,1,74.57,0.0,True
4812,22021,28441,5425,112,20240611,3,1,219.42,0.0,True
4813,22021,28442,5425,9,20240605,6,1,69.08,0.0,True
4814,22022,28443,5426,10,20240407,5,1,63.44,0.0,True
4815,22026,28448,5426,159,20241202,2,1,18.68,0.0,True
4816,22028,28451,5426,159,20250324,5,1,21.09,0.0,True
4817,22030,28453,5426,36,20250702,1,1,87.03,0.0,True
4818,22031,28454,5426,73,20250831,4,1,56.9,5.69,True
4819,22034,28457,5428,5,20240728,1,1,25.0,0.0,True
4820,22036,28460,5428,16,20241226,1,1,68.52,0.0,True
4821,22040,28466,5429,15,20240605,1,1,137.51,0.0,True
4822,22041,28467,5429,29,20240715,2,1,91.76,0.0,True
4823,22041,28468,5429,163,20240725,1,1,25.26,0.0,True
4824,22050,28480,5429,28,20251221,2,1,87.57,0.0,True
4825,22060,28493,5431,19,20250713,4,2,77.84,7.78,True
4826,22062,28495,5431,162,20251018,3,1,47.71,0.0,True
4827,22068,28501,5432,76,20250613,2,1,51.33,0.0,True
4828,22075,28511,5433,160,20241228,4,1,22.98,2.3,True
4829,22078,28515,5434,122,20240930,1,1,84.54,0.0,True
4830,22080,28518,5434,25,20250312,4,1,28.67,2.87,True
4831,22081,28519,5434,111,20250430,4,1,88.85,8.89,True
4832,22083,28522,5434,37,20251019,1,1,56.32,0.0,True
4833,22085,28524,5436,102,20240619,1,1,111.43,0.0,True
4834,22089,28529,5437,145,20250216,4,1,45.16,4.52,True
4835,22090,28530,5437,65,20250504,1,1,98.61,0.0,True
4836,22098,28541,5440,7,20240927,4,1,46.56,4.66,True
4837,22099,28542,5440,164,20241114,2,1,69.58,0.0,True
4838,22100,28543,5440,35,20241226,2,1,48.76,0.0,True
4839,22105,28551,5440,1,20250802,2,1,40.47,0.0,True
4840,22108,28554,5442,25,20241003,4,1,34.97,3.5,True
4841,22111,28557,5445,104,20240730,2,1,150.42,0.0,True
4842,22114,28561,5448,140,20240609,1,1,133.76,0.0,True
4843,22115,28562,5449,31,20240530,1,1,90.73,0.0,True
4844,22116,28563,5449,171,20240725,1,1,39.85,0.0,True
4845,22120,28567,5449,158,20250221,4,1,36.62,3.66,False
4846,22121,28568,5449,10,20250702,4,1,59.25,5.93,True
4847,22122,28569,5449,36,20251002,1,1,83.4,0.0,True
4848,22127,28576,5451,153,20240204,1,1,36.15,0.0,True
4849,22128,28577,5451,7,20240408,5,1,42.43,0.0,True
4850,22129,28579,5451,18,20240629,4,1,102.8,10.28,True
4851,22131,28581,5451,169,20241110,5,1,54.81,0.0,True
4852,22132,28583,5451,119,20250110,1,1,54.76,0.0,True
