order_key,order_id,customer_key,order_date_key,sales_channel_key,geography_key,campaign_key,acquisition_channel_key,gross_revenue,discount_amount,net_revenue,shipping_revenue,is_first_order
21013,ORD-021013,5141,20250423,1,38,,2,48.89,0.0,48.89,6.99,False
21014,ORD-021014,5141,20250610,1,38,,2,20.99,0.0,20.99,6.99,False
21015,ORD-021015,5141,20251120,1,38,20,2,121.68,12.17,109.51,0.0,False
21016,ORD-021016,5142,20241011,1,18,,2,106.11,0.0,106.11,0.0,True
21017,ORD-021017,5143,20240312,1,32,8,4,26.94,0.0,26.94,6.99,True
21018,ORD-021018,5144,20240701,1,45,,5,90.59,0.0,90.59,0.0,True
21019,ORD-021019,5145,20241103,1,33,,1,157.09,0.0,157.09,0.0,True
21020,ORD-021020,5145,20241211,2,33,13,1,20.52,2.05,18.47,6.99,False
21021,ORD-021021,5146,20241118,1,6,13,2,54.2,5.42,48.78,6.99,True
21022,ORD-021022,5146,20250818,3,6,17,2,72.9,14.58,58.32,6.99,False
21023,ORD-021023,5147,20250106,1,14,21,1,88.5,39.83,48.67,6.99,True
21024,ORD-021024,5148,20240314,3,18,8,3,58.44,0.0,58.44,6.99,True
21025,ORD-021025,5149,20240131,1,26,,5,55.91,0.0,55.91,6.99,True
21026,ORD-021026,5150,20240709,1,30,9,1,54.93,10.99,43.94,6.99,True
21027,ORD-021027,5150,20241224,1,30,13,1,75.49,7.55,67.94,6.99,False
21028,ORD-021028,5150,20250107,1,30,21,1,40.67,18.3,22.37,6.99,False
21029,ORD-021029,5150,20250707,1,30,16,1,47.44,9.49,37.95,6.99,False
21030,ORD-021030,5150,20250805,1,30,17,1,37.93,7.59,30.34,6.99,False
21031,ORD-021031,5151,20240421,1,12,,1,76.53,0.0,76.53,0.0,True
21032,ORD-021032,5152,20240517,1,33,,1,205.77,0.0,205.77,0.0,True
21033,ORD-021033,5153,20240421,1,23,,6,137.45,0.0,137.45,0.0,True
21034,ORD-021034,5154,20240419,1,23,,6,118.87,0.0,118.87,0.0,True
21035,ORD-021035,5155,20240417,1,36,,1,143.71,0.0,143.71,0.0,True
21036,ORD-021036,5155,20240610,1,36,,1,37.35,0.0,37.35,6.99,False
21037,ORD-021037,5155,20240828,1,36,,1,73.71,0.0,73.71,6.99,False
21038,ORD-021038,5155,20241116,1,36,13,1,111.72,11.17,100.55,0.0,False
21039,ORD-021039,5155,20250320,2,36,,1,48.68,0.0,48.68,6.99,False
21040,ORD-021040,5155,20250523,1,36,,1,18.91,0.0,18.91,6.99,False
21041,ORD-021041,5155,20250812,3,36,17,1,61.54,12.31,49.23,6.99,False
21042,ORD-021042,5155,20251103,2,36,,1,28.84,0.0,28.84,6.99,False
21043,ORD-021043,5156,20240508,2,5,,1,104.58,0.0,104.58,0.0,True
21044,ORD-021044,5157,20250110,1,30,21,6,34.72,15.62,19.1,6.99,True
21045,ORD-021045,5158,20240416,2,16,,2,198.9,0.0,198.9,0.0,True
21046,ORD-021046,5158,20240526,1,16,,2,61.75,0.0,61.75,6.99,False
21047,ORD-021047,5158,20240722,1,16,9,2,21.64,4.33,17.31,6.99,False
21048,ORD-021048,5158,20240921,1,16,,2,38.67,0.0,38.67,6.99,False
21049,ORD-021049,5158,20241107,1,16,,2,99.62,0.0,99.62,0.0,False
21050,ORD-021050,5158,20250126,1,16,,2,48.54,0.0,48.54,6.99,False
21051,ORD-021051,5158,20250503,1,16,,2,145.46,0.0,145.46,0.0,False
21052,ORD-021052,5158,20250613,1,16,,2,37.0,0.0,37.0,6.99,False
21053,ORD-021053,5158,20250803,3,16,17,2,68.84,13.77,55.07,6.99,False
21054,ORD-021054,5158,20251112,2,16,,2,63.84,0.0,63.84,6.99,False
21055,ORD-021055,5158,20251213,1,16,20,2,95.65,9.57,86.08,0.0,False
21056,ORD-021056,5158,20251216,1,16,20,2,188.68,18.87,169.81,0.0,False
21057,ORD-021057,5159,20240505,2,9,,1,67.6,0.0,67.6,6.99,True
21058,ORD-021058,5160,20240411,1,37,,1,50.12,0.0,50.12,6.99,True
21059,ORD-021059,5161,20240415,3,28,,5,24.92,0.0,24.92,6.99,True
21060,ORD-021060,5161,20240621,1,28,,5,350.96,0.0,350.96,0.0,False
21061,ORD-021061,5161,20240702,3,28,,5,38.61,0.0,38.61,6.99,False
21062,ORD-021062,5161,20240727,2,28,,5,36.48,0.0,36.48,6.99,False
21063,ORD-021063,5161,20240816,2,28,10,5,79.24,15.85,63.39,6.99,False
21064,ORD-021064,5161,20250530,1,28,,5,32.17,0.0,32.17,6.99,False
21065,ORD-021065,5161,20250819,1,28,17,5,52.14,10.43,41.71,6.99,False
21066,ORD-021066,5161,20250830,1,28,,5,56.06,0.0,56.06,6.99,False
21067,ORD-021067,5162,20240709,1,20,9,3,20.02,4.0,16.02,6.99,True
21068,ORD-021068,5162,20241115,1,20,13,3,39.81,3.98,35.83,6.99,False
21069,ORD-021069,5162,20250108,1,20,21,3,19.71,8.87,10.84,6.99,False
21070,ORD-021070,5162,20250715,2,20,16,3,50.66,10.13,40.53,6.99,False
21071,ORD-021071,5162,20251128,1,20,18,3,196.64,58.99,137.65,0.0,False
21072,ORD-021072,5163,20240625,3,2,,1,27.88,0.0,27.88,6.99,True
21073,ORD-021073,5164,20241114,3,19,,1,84.32,0.0,84.32,0.0,True
21074,ORD-021074,5165,20250113,1,16,21,1,68.38,30.77,37.61,6.99,True
21075,ORD-021075,5166,20240525,1,17,,1,41.9,0.0,41.9,6.99,True
21076,ORD-021076,5166,20240728,2,17,,1,36.94,0.0,36.94,6.99,False
21077,ORD-021077,5166,20241115,1,17,13,1,193.1,19.31,173.79,0.0,False
21078,ORD-021078,5166,20241127,2,17,13,1,59.39,5.94,53.45,6.99,False
21079,ORD-021079,5166,20250114,3,17,21,1,86.83,39.07,47.76,6.99,False
21080,ORD-021080,5166,20250316,2,17,,1,126.49,0.0,126.49,0.0,False
21081,ORD-021081,5166,20250503,2,17,,1,105.47,0.0,105.47,0.0,False
21082,ORD-021082,5166,20250614,2,17,,1,127.92,0.0,127.92,0.0,False
21083,ORD-021083,5166,20250822,1,17,,1,103.27,0.0,103.27,0.0,False
21084,ORD-021084,5166,20251009,1,17,,1,67.33,0.0,67.33,6.99,False
21085,ORD-021085,5167,20241020,1,39,,1,132.37,0.0,132.37,0.0,True
21086,ORD-021086,5167,20241201,1,39,11,1,82.53,24.76,57.77,6.99,False
21087,ORD-021087,5167,20250114,1,39,21,1,35.8,16.11,19.69,6.99,False
21088,ORD-021088,5167,20250304,1,39,15,1,25.67,0.0,25.67,6.99,False
21089,ORD-021089,5167,20250501,1,39,,1,40.9,0.0,40.9,6.99,False
21090,ORD-021090,5167,20250706,2,39,16,1,29.33,5.87,23.46,6.99,False
21091,ORD-021091,5167,20250826,1,39,,1,135.96,0.0,135.96,0.0,False
21092,ORD-021092,5167,20251006,1,39,,1,25.59,0.0,25.59,6.99,False
21093,ORD-021093,5168,20240626,1,40,,6,27.65,0.0,27.65,6.99,True
21094,ORD-021094,5169,20241106,3,28,,4,55.06,0.0,55.06,6.99,True
21095,ORD-021095,5170,20240216,1,22,8,2,99.57,0.0,99.57,0.0,True
21096,ORD-021096,5171,20240812,1,19,10,1,34.67,6.93,27.74,6.99,True
21097,ORD-021097,5172,20240608,3,34,,5,107.35,0.0,107.35,0.0,True
21098,ORD-021098,5173,20240427,1,32,,1,27.48,0.0,27.48,6.99,True
21099,ORD-021099,5173,20240810,1,32,10,1,237.62,47.52,190.1,0.0,False
21100,ORD-021100,5173,20241109,1,32,,1,100.02,0.0,100.02,0.0,False
21101,ORD-021101,5173,20241128,1,32,13,1,20.69,2.07,18.62,6.99,False
21102,ORD-021102,5173,20251227,1,32,,1,206.62,0.0,206.62,0.0,False
21103,ORD-021103,5174,20241118,3,46,13,1,34.98,3.5,31.48,6.99,True
21104,ORD-021104,5175,20240709,1,10,9,1,37.22,7.44,29.78,6.99,True
21105,ORD-021105,5176,20240518,1,29,,5,218.77,0.0,218.77,0.0,True
21106,ORD-021106,5177,20250207,1,19,,4,55.8,0.0,55.8,6.99,True
21107,ORD-021107,5178,20240624,2,3,,1,142.24,0.0,142.24,0.0,True
21108,ORD-021108,5178,20240710,1,3,9,1,52.36,10.47,41.89,6.99,False
21109,ORD-021109,5178,20240816,3,3,10,1,70.32,14.06,56.26,6.99,False
21110,ORD-021110,5178,20241102,1,3,,1,140.68,0.0,140.68,0.0,False
21111,ORD-021111,5178,20250216,3,3,15,1,39.97,0.0,39.97,6.99,False
21112,ORD-021112,5178,20250219,3,3,15,1,122.21,0.0,122.21,0.0,False
21113,ORD-021113,5179,20240818,1,27,10,4,50.26,10.05,40.21,6.99,True
21114,ORD-021114,5180,20240321,1,38,,3,40.89,0.0,40.89,6.99,True
21115,ORD-021115,5181,20240711,1,24,9,3,90.38,18.08,72.3,6.99,True
21116,ORD-021116,5181,20240823,1,24,,3,102.29,0.0,102.29,0.0,False
21117,ORD-021117,5181,20241012,1,24,,3,18.95,0.0,18.95,6.99,False
21118,ORD-021118,5181,20241126,3,24,13,3,108.08,10.81,97.27,0.0,False
21119,ORD-021119,5181,20250131,1,24,,3,30.96,0.0,30.96,6.99,False
21120,ORD-021120,5181,20250319,1,24,,3,94.01,0.0,94.01,0.0,False
21121,ORD-021121,5181,20250428,1,24,,3,47.98,0.0,47.98,6.99,False
21122,ORD-021122,5181,20250615,1,24,,3,70.16,0.0,70.16,6.99,False
21123,ORD-021123,5181,20250730,1,24,,3,197.51,0.0,197.51,0.0,False
21124,ORD-021124,5181,20250918,1,24,,3,37.18,0.0,37.18,6.99,False
21125,ORD-021125,5182,20240202,2,26,,6,24.78,0.0,24.78,6.99,True
21126,ORD-021126,5183,20240828,1,7,,2,68.32,0.0,68.32,6.99,True
21127,ORD-021127,5183,20250720,1,7,16,2,61.87,12.37,49.5,6.99,False
21128,ORD-021128,5183,20251107,2,7,,2,21.32,0.0,21.32,6.99,False
21129,ORD-021129,5183,20251119,1,7,20,2,99.63,9.96,89.67,0.0,False
21130,ORD-021130,5184,20240808,2,15,10,6,124.49,24.9,99.59,0.0,True
21131,ORD-021131,5185,20241228,1,35,,4,57.46,0.0,57.46,6.99,True
21132,ORD-021132,5185,20250301,2,35,15,4,288.64,0.0,288.64,0.0,False
21133,ORD-021133,5185,20250420,2,35,,4,63.42,0.0,63.42,6.99,False
21134,ORD-021134,5185,20250604,1,35,,4,179.8,0.0,179.8,0.0,False
21135,ORD-021135,5185,20250813,1,35,17,4,79.08,15.82,63.26,6.99,False
21136,ORD-021136,5186,20240817,2,21,10,1,71.01,14.2,56.81,6.99,True
21137,ORD-021137,5187,20240914,2,24,,3,74.28,0.0,74.28,6.99,True
21138,ORD-021138,5188,20240906,1,37,,3,16.18,0.0,16.18,6.99,True
21139,ORD-021139,5189,20240924,3,35,,1,76.73,0.0,76.73,0.0,True
21140,ORD-021140,5189,20250106,2,35,21,1,149.21,67.14,82.07,0.0,False
21141,ORD-021141,5190,20240212,2,43,,2,51.73,0.0,51.73,6.99,True
21142,ORD-021142,5191,20240628,1,28,,1,170.22,0.0,170.22,0.0,True
21143,ORD-021143,5192,20240415,1,26,,1,22.35,0.0,22.35,6.99,True
21144,ORD-021144,5192,20240624,1,26,,1,32.19,0.0,32.19,6.99,False
21145,ORD-021145,5192,20250117,2,26,21,1,36.73,16.53,20.2,6.99,False
21146,ORD-021146,5192,20250305,1,26,15,1,61.4,0.0,61.4,6.99,False
21147,ORD-021147,5192,20250403,2,26,,1,247.64,0.0,247.64,0.0,False
21148,ORD-021148,5192,20250417,1,26,,1,21.15,0.0,21.15,6.99,False
21149,ORD-021149,5192,20251128,1,26,18,1,20.75,6.22,14.53,6.99,False
21150,ORD-021150,5193,20240511,3,38,,1,82.47,0.0,82.47,0.0,True
21151,ORD-021151,5193,20240622,1,38,,1,62.5,0.0,62.5,6.99,False
21152,ORD-021152,5193,20241130,1,38,11,1,126.32,37.9,88.42,0.0,False
21153,ORD-021153,5193,20241202,1,38,12,1,89.24,26.77,62.47,6.99,False
21154,ORD-021154,5193,20250227,1,38,15,1,29.23,0.0,29.23,6.99,False
21155,ORD-021155,5193,20250426,1,38,,1,106.04,0.0,106.04,0.0,False
21156,ORD-021156,5193,20250710,2,38,16,1,22.44,4.49,17.95,6.99,False
21157,ORD-021157,5193,20250725,2,38,16,1,44.95,8.99,35.96,6.99,False
21158,ORD-021158,5194,20241209,2,23,13,2,74.13,7.41,66.72,6.99,True
21159,ORD-021159,5194,20250727,2,23,,2,307.93,0.0,307.93,0.0,False
21160,ORD-021160,5194,20251207,1,23,20,2,35.89,3.59,32.3,6.99,False
21161,ORD-021161,5195,20241017,1,2,,2,337.21,0.0,337.21,0.0,True
21162,ORD-021162,5195,20251210,1,2,20,2,214.39,21.44,192.95,0.0,False
21163,ORD-021163,5196,20241116,1,8,13,1,163.86,16.39,147.47,0.0,True
21164,ORD-021164,5196,20250111,1,8,21,1,48.6,21.87,26.73,6.99,False
21165,ORD-021165,5196,20250326,1,8,,1,66.16,0.0,66.16,6.99,False
21166,ORD-021166,5196,20250613,3,8,,1,36.67,0.0,36.67,6.99,False
21167,ORD-021167,5196,20250829,1,8,,1,153.92,0.0,153.92,0.0,False
21168,ORD-021168,5196,20251026,2,8,,1,37.08,0.0,37.08,6.99,False
21169,ORD-021169,5197,20240818,1,27,10,2,25.27,5.05,20.22,6.99,True
21170,ORD-021170,5197,20240912,3,27,,2,30.58,0.0,30.58,6.99,False
21171,ORD-021171,5197,20250103,1,27,21,2,43.6,19.62,23.98,6.99,False
21172,ORD-021172,5197,20250226,1,27,15,2,14.01,0.0,14.01,6.99,False
21173,ORD-021173,5197,20251226,2,27,,2,65.52,0.0,65.52,6.99,False
21174,ORD-021174,5198,20241006,1,27,,2,47.51,0.0,47.51,6.99,True
21175,ORD-021175,5199,20240824,1,18,,1,62.94,0.0,62.94,6.99,True
21176,ORD-021176,5200,20240120,1,33,14,3,90.66,40.8,49.86,6.99,True
21177,ORD-021177,5201,20241108,2,45,,2,144.36,0.0,144.36,0.0,True
21178,ORD-021178,5202,20240220,1,39,8,3,62.3,0.0,62.3,6.99,True
21179,ORD-021179,5202,20240727,3,39,,3,147.55,0.0,147.55,0.0,False
21180,ORD-021180,5202,20241124,3,39,13,3,45.11,4.51,40.6,6.99,False
21181,ORD-021181,5202,20250108,2,39,21,3,36.3,16.34,19.96,6.99,False
21182,ORD-021182,5202,20250613,1,39,,3,43.85,0.0,43.85,6.99,False
21183,ORD-021183,5202,20250717,1,39,16,3,80.3,16.06,64.24,6.99,False
21184,ORD-021184,5202,20251203,3,39,20,3,19.83,1.98,17.85,6.99,False
21185,ORD-021185,5203,20241022,1,36,,2,114.83,0.0,114.83,0.0,True
21186,ORD-021186,5204,20240819,2,21,10,1,49.01,9.8,39.21,6.99,True
21187,ORD-021187,5205,20240223,1,39,8,2,50.51,0.0,50.51,6.99,True
21188,ORD-021188,5205,20240531,1,39,,2,111.78,0.0,111.78,0.0,False
21189,ORD-021189,5205,20240808,1,39,10,2,30.96,6.19,24.77,6.99,False
21190,ORD-021190,5205,20240922,1,39,,2,42.31,0.0,42.31,6.99,False
21191,ORD-021191,5205,20241119,3,39,13,2,62.6,6.26,56.34,6.99,False
21192,ORD-021192,5205,20241226,1,39,,2,45.6,0.0,45.6,6.99,False
21193,ORD-021193,5205,20250120,3,39,21,2,213.89,96.25,117.64,0.0,False
21194,ORD-021194,5205,20250329,1,39,,2,82.67,0.0,82.67,0.0,False
21195,ORD-021195,5205,20250706,2,39,16,2,34.75,6.95,27.8,6.99,False
21196,ORD-021196,5205,20251214,1,39,20,2,49.32,4.93,44.39,6.99,False
21197,ORD-021197,5206,20241111,3,21,,6,218.12,0.0,218.12,0.0,True
21198,ORD-021198,5206,20241204,1,21,13,6,168.82,16.88,151.94,0.0,False
21199,ORD-021199,5206,20250807,1,21,17,6,240.6,48.12,192.48,0.0,False
21200,ORD-021200,5207,20241022,3,7,,1,103.18,0.0,103.18,0.0,True
21201,ORD-021201,5207,20241121,1,7,13,1,77.82,7.78,70.04,6.99,False
21202,ORD-021202,5207,20241228,1,7,,1,158.0,0.0,158.0,0.0,False
21203,ORD-021203,5207,20250201,2,7,,1,60.52,0.0,60.52,6.99,False
21204,ORD-021204,5207,20250302,2,7,15,1,77.09,0.0,77.09,0.0,False
21205,ORD-021205,5207,20250412,1,7,,1,82.76,0.0,82.76,0.0,False
21206,ORD-021206,5207,20250517,1,7,,1,129.7,0.0,129.7,0.0,False
21207,ORD-021207,5207,20250701,1,7,,1,31.65,0.0,31.65,6.99,False
21208,ORD-021208,5207,20250811,3,7,17,1,272.54,54.51,218.03,0.0,False
21209,ORD-021209,5207,20250917,2,7,,1,29.65,0.0,29.65,6.99,False
21210,ORD-021210,5207,20251023,1,7,,1,215.22,0.0,215.22,0.0,False
21211,ORD-021211,5208,20241229,3,2,,2,84.16,0.0,84.16,0.0,True
21212,ORD-021212,5209,20240314,3,33,8,4,25.85,0.0,25.85,6.99,True
21213,ORD-021213,5209,20240810,1,33,10,4,52.66,10.53,42.13,6.99,False
21214,ORD-021214,5209,20241106,1,33,,4,115.39,0.0,115.39,0.0,False
21215,ORD-021215,5209,20241207,1,33,13,4,38.69,3.87,34.82,6.99,False
21216,ORD-021216,5210,20240806,3,4,10,1,105.46,21.09,84.37,0.0,True
21217,ORD-021217,5211,20240511,1,29,,3,132.9,0.0,132.9,0.0,True
21218,ORD-021218,5212,20240926,1,20,,6,28.52,0.0,28.52,6.99,True
21219,ORD-021219,5212,20241202,1,20,12,6,98.24,29.47,68.77,6.99,False
21220,ORD-021220,5212,20250111,1,20,21,6,42.47,19.11,23.36,6.99,False
21221,ORD-021221,5212,20250502,2,20,,6,22.99,0.0,22.99,6.99,False
21222,ORD-021222,5213,20240918,1,17,,6,56.14,0.0,56.14,6.99,True
21223,ORD-021223,5213,20241117,1,17,13,6,233.07,23.31,209.76,0.0,False
21224,ORD-021224,5213,20250723,1,17,16,6,37.06,7.41,29.65,6.99,False
21225,ORD-021225,5214,20241217,2,19,13,5,104.79,10.48,94.31,0.0,True
21226,ORD-021226,5215,20240912,1,28,,3,52.21,0.0,52.21,6.99,True
21227,ORD-021227,5215,20241025,3,28,,3,108.95,0.0,108.95,0.0,False
21228,ORD-021228,5215,20241210,3,28,13,3,65.67,6.57,59.1,6.99,False
21229,ORD-021229,5215,20250122,1,28,,3,103.78,0.0,103.78,0.0,False
21230,ORD-021230,5215,20250309,1,28,15,3,130.72,0.0,130.72,0.0,False
21231,ORD-021231,5215,20250514,1,28,,3,54.01,0.0,54.01,6.99,False
21232,ORD-021232,5215,20250706,3,28,16,3,114.36,22.87,91.49,0.0,False
21233,ORD-021233,5216,20240312,1,41,8,3,320.76,0.0,320.76,0.0,True
21234,ORD-021234,5216,20240528,2,41,,3,71.24,0.0,71.24,6.99,False
21235,ORD-021235,5216,20241011,1,41,,3,27.18,0.0,27.18,6.99,False
21236,ORD-021236,5216,20241102,1,41,,3,113.91,0.0,113.91,0.0,False
21237,ORD-021237,5216,20241203,1,41,13,3,172.65,17.27,155.38,0.0,False
21238,ORD-021238,5216,20250403,2,41,,3,78.24,0.0,78.24,0.0,False
21239,ORD-021239,5216,20250613,1,41,,3,198.42,0.0,198.42,0.0,False
21240,ORD-021240,5216,20250820,1,41,17,3,206.68,41.34,165.34,0.0,False
21241,ORD-021241,5216,20251012,1,41,,3,16.71,0.0,16.71,6.99,False
21242,ORD-021242,5216,20251114,3,41,,3,35.76,0.0,35.76,6.99,False
21243,ORD-021243,5217,20241218,1,3,13,6,130.87,13.09,117.78,0.0,True
21244,ORD-021244,5217,20250127,1,3,,6,347.53,0.0,347.53,0.0,False
21245,ORD-021245,5217,20250226,1,3,15,6,277.06,0.0,277.06,0.0,False
21246,ORD-021246,5217,20250330,1,3,,6,33.27,0.0,33.27,6.99,False
21247,ORD-021247,5217,20250509,1,3,,6,118.15,0.0,118.15,0.0,False
21248,ORD-021248,5217,20250614,1,3,,6,93.9,0.0,93.9,0.0,False
21249,ORD-021249,5217,20250709,1,3,16,6,32.4,6.48,25.92,6.99,False
21250,ORD-021250,5217,20250805,1,3,17,6,189.85,37.97,151.88,0.0,False
21251,ORD-021251,5217,20250911,2,3,,6,107.16,0.0,107.16,0.0,False
21252,ORD-021252,5217,20251026,1,3,,6,184.77,0.0,184.77,0.0,False
21253,ORD-021253,5217,20251101,2,3,,6,91.05,0.0,91.05,0.0,False
21254,ORD-021254,5217,20251226,2,3,,6,139.23,0.0,139.23,0.0,False
21255,ORD-021255,5218,20240710,1,38,9,1,48.86,9.77,39.09,6.99,True
21256,ORD-021256,5218,20240827,1,38,,1,167.81,0.0,167.81,0.0,False
21257,ORD-021257,5218,20241201,1,38,11,1,77.67,23.3,54.37,6.99,False
21258,ORD-021258,5218,20241215,2,38,13,1,38.14,3.81,34.33,6.99,False
21259,ORD-021259,5218,20250205,1,38,,1,90.55,0.0,90.55,0.0,False
21260,ORD-021260,5218,20250402,3,38,,1,94.0,0.0,94.0,0.0,False
21261,ORD-021261,5218,20250524,1,38,,1,53.45,0.0,53.45,6.99,False
21262,ORD-021262,5218,20250911,1,38,,1,41.36,0.0,41.36,6.99,False
21263,ORD-021263,5218,20251116,1,38,20,1,167.57,16.76,150.81,0.0,False
21264,ORD-021264,5218,20251213,2,38,20,1,113.96,11.4,102.56,0.0,False
21265,ORD-021265,5219,20240331,1,33,,1,45.12,0.0,45.12,6.99,True
21266,ORD-021266,5220,20240927,1,3,,3,18.09,0.0,18.09,6.99,True
21267,ORD-021267,5221,20240810,1,43,10,3,13.47,2.69,10.78,6.99,True
21268,ORD-021268,5222,20240630,1,28,,3,31.18,0.0,31.18,6.99,True
21269,ORD-021269,5223,20240204,2,3,,3,60.52,0.0,60.52,6.99,True
21270,ORD-021270,5223,20250721,1,3,16,3,128.66,25.73,102.93,0.0,False
21271,ORD-021271,5223,20250727,1,3,,3,98.06,0.0,98.06,0.0,False
21272,ORD-021272,5223,20250804,1,3,17,3,24.72,4.94,19.78,6.99,False
21273,ORD-021273,5224,20240920,2,46,,2,124.68,0.0,124.68,0.0,True
21274,ORD-021274,5224,20241227,1,46,,2,115.77,0.0,115.77,0.0,False
21275,ORD-021275,5224,20250110,2,46,21,2,36.6,16.47,20.13,6.99,False
21276,ORD-021276,5224,20250319,1,46,,2,47.91,0.0,47.91,6.99,False
21277,ORD-021277,5224,20250516,2,46,,2,98.1,0.0,98.1,0.0,False
21278,ORD-021278,5224,20250709,1,46,16,2,70.93,14.19,56.74,6.99,False
21279,ORD-021279,5224,20251217,3,46,20,2,71.17,7.12,64.05,6.99,False
21280,ORD-021280,5225,20241103,1,27,,3,108.67,0.0,108.67,0.0,True
21281,ORD-021281,5226,20240414,1,34,,1,201.67,0.0,201.67,0.0,True
21282,ORD-021282,5227,20240213,1,25,,2,66.89,0.0,66.89,6.99,True
21283,ORD-021283,5228,20240216,3,11,8,2,34.58,0.0,34.58,6.99,True
21284,ORD-021284,5228,20240720,3,11,9,2,35.91,7.18,28.73,6.99,False
21285,ORD-021285,5229,20240727,2,25,,3,188.18,0.0,188.18,0.0,True
21286,ORD-021286,5230,20241227,1,36,,3,98.24,0.0,98.24,0.0,True
21287,ORD-021287,5231,20240728,1,27,,2,39.81,0.0,39.81,6.99,True
21288,ORD-021288,5231,20240926,1,27,,2,138.62,0.0,138.62,0.0,False
21289,ORD-021289,5231,20241203,1,27,13,2,169.13,16.91,152.22,0.0,False
21290,ORD-021290,5231,20250118,1,27,21,2,57.44,25.85,31.59,6.99,False
21291,ORD-021291,5231,20250308,1,27,15,2,60.41,0.0,60.41,6.99,False
21292,ORD-021292,5231,20250426,2,27,,2,19.38,0.0,19.38,6.99,False
21293,ORD-021293,5231,20250702,1,27,,2,107.0,0.0,107.0,0.0,False
21294,ORD-021294,5231,20250820,1,27,17,2,107.44,21.49,85.95,0.0,False
21295,ORD-021295,5231,20251023,2,27,,2,124.65,0.0,124.65,0.0,False
21296,ORD-021296,5231,20251104,3,27,,2,41.32,0.0,41.32,6.99,False
21297,ORD-021297,5232,20240907,1,26,,4,165.44,0.0,165.44,0.0,True
21298,ORD-021298,5232,20251212,2,26,20,4,64.08,6.41,57.67,6.99,False
21299,ORD-021299,5233,20240212,1,3,,4,25.64,0.0,25.64,6.99,True
21300,ORD-021300,5234,20241012,2,15,,1,50.68,0.0,50.68,6.99,True
21301,ORD-021301,5234,20250718,1,15,16,1,25.09,5.02,20.07,6.99,False
21302,ORD-021302,5234,20251224,1,15,20,1,110.54,11.05,99.49,0.0,False
21303,ORD-021303,5235,20240527,1,1,,1,93.99,0.0,93.99,0.0,True
21304,ORD-021304,5235,20240827,1,1,,1,151.15,0.0,151.15,0.0,False
21305,ORD-021305,5235,20241008,2,1,,1,251.48,0.0,251.48,0.0,False
21306,ORD-021306,5235,20241118,3,1,13,1,58.05,5.8,52.25,6.99,False
21307,ORD-021307,5235,20241216,1,1,13,1,93.08,9.31,83.77,0.0,False
21308,ORD-021308,5235,20250107,1,1,21,1,33.47,15.06,18.41,6.99,False
21309,ORD-021309,5235,20250220,1,1,15,1,72.44,0.0,72.44,6.99,False
21310,ORD-021310,5235,20250731,1,1,,1,20.64,0.0,20.64,6.99,False
21311,ORD-021311,5235,20250929,1,1,,1,64.54,0.0,64.54,6.99,False
21312,ORD-021312,5235,20251124,1,1,20,1,70.33,7.03,63.3,6.99,False
21313,ORD-021313,5235,20251215,1,1,20,1,115.83,11.58,104.25,0.0,False
21314,ORD-021314,5235,20251217,1,1,20,1,145.06,14.51,130.55,0.0,False
21315,ORD-021315,5236,20240217,3,24,8,2,32.91,0.0,32.91,6.99,True
21316,ORD-021316,5237,20240920,1,26,,2,56.68,0.0,56.68,6.99,True
21317,ORD-021317,5237,20250317,2,26,,2,32.86,0.0,32.86,6.99,False
21318,ORD-021318,5237,20250328,2,26,,2,99.24,0.0,99.24,0.0,False
21319,ORD-021319,5237,20250713,1,26,16,2,42.06,8.41,33.65,6.99,False
21320,ORD-021320,5237,20251110,3,26,,2,110.34,0.0,110.34,0.0,False
21321,ORD-021321,5238,20240218,1,23,8,6,61.12,0.0,61.12,6.99,True
21322,ORD-021322,5238,20241122,1,23,13,6,114.79,11.48,103.31,0.0,False
21323,ORD-021323,5238,20250728,1,23,,6,141.34,0.0,141.34,0.0,False
21324,ORD-021324,5239,20240508,2,30,,2,112.45,0.0,112.45,0.0,True
21325,ORD-021325,5240,20241215,2,35,13,3,29.11,2.91,26.2,6.99,True
21326,ORD-021326,5241,20240616,1,11,,1,62.68,0.0,62.68,6.99,True
21327,ORD-021327,5241,20240821,2,11,10,1,67.0,13.4,53.6,6.99,False
21328,ORD-021328,5241,20241028,1,11,,1,169.6,0.0,169.6,0.0,False
21329,ORD-021329,5241,20241219,1,11,13,1,44.28,4.43,39.85,6.99,False
21330,ORD-021330,5241,20250314,1,11,15,1,234.46,0.0,234.46,0.0,False
21331,ORD-021331,5241,20250510,1,11,,1,93.23,0.0,93.23,0.0,False
21332,ORD-021332,5241,20250706,3,11,16,1,71.78,14.36,57.42,6.99,False
21333,ORD-021333,5242,20240909,2,24,,3,47.01,0.0,47.01,6.99,True
21334,ORD-021334,5243,20240216,1,46,8,1,28.78,0.0,28.78,6.99,True
21335,ORD-021335,5243,20240411,3,46,,1,67.6,0.0,67.6,6.99,False
21336,ORD-021336,5243,20240620,1,46,,1,134.41,0.0,134.41,0.0,False
21337,ORD-021337,5243,20240816,3,46,10,1,98.75,19.75,79.0,0.0,False
21338,ORD-021338,5243,20241105,1,46,,1,58.53,0.0,58.53,6.99,False
21339,ORD-021339,5243,20250113,1,46,21,1,102.0,45.9,56.1,6.99,False
